window_id,media_id,system_id,room_id,session_id,source_type,start_time,end_time,duration_seconds,video_path,video_start_offset_sec,has_audio,zone_config_id,quality_status,warnings
video_000005_w0140,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:03:37-03:00,2025-08-16T08:04:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1390.0,True,default_zone,warning,mapping_override
video_000005_w0141,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:03:47-03:00,2025-08-16T08:04:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1400.0,True,default_zone,warning,mapping_override
video_000005_w0142,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:03:57-03:00,2025-08-16T08:04:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1410.0,True,default_zone,warning,mapping_override
video_000005_w0143,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:04:07-03:00,2025-08-16T08:04:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1420.0,True,default_zone,warning,mapping_override
video_000005_w0144,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:04:17-03:00,2025-08-16T08:04:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1430.0,True,default_zone,warning,mapping_override
video_000005_w0145,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:04:27-03:00,2025-08-16T08:04:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1440.0,True,default_zone,warning,mapping_override
video_000005_w0146,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:04:37-03:00,2025-08-16T08:05:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1450.0,True,default_zone,warning,mapping_override
video_000005_w0147,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:04:47-03:00,2025-08-16T08:05:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1460.0,True,default_zone,warning,mapping_override
video_000005_w0148,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:04:57-03:00,2025-08-16T08:05:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1470.0,True,default_zone,warning,mapping_override
video_000005_w0149,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:05:07-03:00,2025-08-16T08:05:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1480.0,True,default_zone,warning,mapping_override
video_000005_w0150,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:05:17-03:00,2025-08-16T08:05:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1490.0,True,default_zone,warning,mapping_override
video_000005_w0151,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:05:27-03:00,2025-08-16T08:05:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1500.0,True,default_zone,warning,mapping_override
video_000005_w0152,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:05:37-03:00,2025-08-16T08:06:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1510.0,True,default_zone,warning,mapping_override
video_000005_w0153,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:05:47-03:00,2025-08-16T08:06:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1520.0,True,default_zone,warning,mapping_override
video_000005_w0154,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:05:57-03:00,2025-08-16T08:06:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1530.0,True,default_zone,warning,mapping_override
video_000005_w0155,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:06:07-03:00,2025-08-16T08:06:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1540.0,True,default_zone,warning,mapping_override
video_000005_w0156,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:06:17-03:00,2025-08-16T08:06:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1550.0,True,default_zone,warning,mapping_override
video_000005_w0157,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:06:27-03:00,2025-08-16T08:06:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1560.0,True,default_zone,warning,mapping_override
video_000005_w0158,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:06:37-03:00,2025-08-16T08:07:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1570.0,True,default_zone,warning,mapping_override
video_000005_w0159,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:06:47-03:00,2025-08-16T08:07:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1580.0,True,default_zone,warning,mapping_override
video_000005_w0160,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:06:57-03:00,2025-08-16T08:07:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1590.0,True,default_zone,warning,mapping_override
video_000005_w0161,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:07:07-03:00,2025-08-16T08:07:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1600.0,True,default_zone,warning,mapping_override
video_000005_w0162,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:07:17-03:00,2025-08-16T08:07:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1610.0,True,default_zone,warning,mapping_override
video_000005_w0163,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:07:27-03:00,2025-08-16T08:07:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1620.0,True,default_zone,warning,mapping_override
video_000005_w0164,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:07:37-03:00,2025-08-16T08:08:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1630.0,True,default_zone,warning,mapping_override
video_000005_w0165,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:07:47-03:00,2025-08-16T08:08:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1640.0,True,default_zone,warning,mapping_override
video_000005_w0166,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:07:57-03:00,2025-08-16T08:08:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1650.0,True,default_zone,warning,mapping_override
video_000005_w0167,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:08:07-03:00,2025-08-16T08:08:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1660.0,True,default_zone,warning,mapping_override
video_000005_w0168,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:08:17-03:00,2025-08-16T08:08:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1670.0,True,default_zone,warning,mapping_override
video_000005_w0169,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:08:27-03:00,2025-08-16T08:08:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1680.0,True,default_zone,warning,mapping_override
video_000005_w0170,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:08:37-03:00,2025-08-16T08:09:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1690.0,True,default_zone,warning,mapping_override
video_000005_w0171,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:08:47-03:00,2025-08-16T08:09:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1700.0,True,default_zone,warning,mapping_override
video_000005_w0172,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:08:57-03:00,2025-08-16T08:09:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1710.0,True,default_zone,warning,mapping_override
video_000005_w0173,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:09:07-03:00,2025-08-16T08:09:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1720.0,True,default_zone,warning,mapping_override
video_000005_w0174,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:09:17-03:00,2025-08-16T08:09:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1730.0,True,default_zone,warning,mapping_override
video_000005_w0175,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:09:27-03:00,2025-08-16T08:09:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1740.0,True,default_zone,warning,mapping_override
video_000005_w0176,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:09:37-03:00,2025-08-16T08:10:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1750.0,True,default_zone,warning,mapping_override
video_000005_w0177,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:09:47-03:00,2025-08-16T08:10:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1760.0,True,default_zone,warning,mapping_override
video_000005_w0178,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:09:57-03:00,2025-08-16T08:10:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1770.0,True,default_zone,warning,mapping_override
video_000005_w0179,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:10:07-03:00,2025-08-16T08:10:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1780.0,True,default_zone,warning,mapping_override
video_000005_w0180,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:10:17-03:00,2025-08-16T08:10:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1790.0,True,default_zone,warning,mapping_override
video_000005_w0181,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:10:27-03:00,2025-08-16T08:10:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1800.0,True,default_zone,warning,mapping_override
video_000005_w0182,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:10:37-03:00,2025-08-16T08:11:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1810.0,True,default_zone,warning,mapping_override
video_000005_w0183,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:10:47-03:00,2025-08-16T08:11:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1820.0,True,default_zone,warning,mapping_override
video_000005_w0184,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:10:57-03:00,2025-08-16T08:11:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1830.0,True,default_zone,warning,mapping_override
video_000005_w0185,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:11:07-03:00,2025-08-16T08:11:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1840.0,True,default_zone,warning,mapping_override
video_000005_w0186,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:11:17-03:00,2025-08-16T08:11:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1850.0,True,default_zone,warning,mapping_override
video_000005_w0187,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:11:27-03:00,2025-08-16T08:11:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1860.0,True,default_zone,warning,mapping_override
video_000005_w0188,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:11:37-03:00,2025-08-16T08:12:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1870.0,True,default_zone,warning,mapping_override
video_000005_w0189,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:11:47-03:00,2025-08-16T08:12:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1880.0,True,default_zone,warning,mapping_override
video_000005_w0190,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:11:57-03:00,2025-08-16T08:12:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1890.0,True,default_zone,warning,mapping_override
video_000005_w0191,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:12:07-03:00,2025-08-16T08:12:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1900.0,True,default_zone,warning,mapping_override
video_000005_w0192,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:12:17-03:00,2025-08-16T08:12:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1910.0,True,default_zone,warning,mapping_override
video_000005_w0193,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:12:27-03:00,2025-08-16T08:12:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1920.0,True,default_zone,warning,mapping_override
video_000005_w0194,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:12:37-03:00,2025-08-16T08:13:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1930.0,True,default_zone,warning,mapping_override
video_000005_w0195,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:12:47-03:00,2025-08-16T08:13:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1940.0,True,default_zone,warning,mapping_override
video_000005_w0196,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:12:57-03:00,2025-08-16T08:13:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1950.0,True,default_zone,warning,mapping_override
video_000005_w0197,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:13:07-03:00,2025-08-16T08:13:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1960.0,True,default_zone,warning,mapping_override
video_000005_w0198,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:13:17-03:00,2025-08-16T08:13:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1970.0,True,default_zone,warning,mapping_override
video_000005_w0199,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:13:27-03:00,2025-08-16T08:13:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1980.0,True,default_zone,warning,mapping_override
video_000005_w0200,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:13:37-03:00,2025-08-16T08:14:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",1990.0,True,default_zone,warning,mapping_override
video_000005_w0201,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:13:47-03:00,2025-08-16T08:14:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2000.0,True,default_zone,warning,mapping_override
video_000005_w0202,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:13:57-03:00,2025-08-16T08:14:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2010.0,True,default_zone,warning,mapping_override
video_000005_w0203,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:14:07-03:00,2025-08-16T08:14:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2020.0,True,default_zone,warning,mapping_override
video_000005_w0204,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:14:17-03:00,2025-08-16T08:14:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2030.0,True,default_zone,warning,mapping_override
video_000005_w0205,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:14:27-03:00,2025-08-16T08:14:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2040.0,True,default_zone,warning,mapping_override
video_000005_w0206,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:14:37-03:00,2025-08-16T08:15:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2050.0,True,default_zone,warning,mapping_override
video_000005_w0207,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:14:47-03:00,2025-08-16T08:15:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2060.0,True,default_zone,warning,mapping_override
video_000005_w0208,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:14:57-03:00,2025-08-16T08:15:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2070.0,True,default_zone,warning,mapping_override
video_000005_w0209,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:15:07-03:00,2025-08-16T08:15:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2080.0,True,default_zone,warning,mapping_override
video_000005_w0210,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:15:17-03:00,2025-08-16T08:15:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2090.0,True,default_zone,warning,mapping_override
video_000005_w0211,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:15:27-03:00,2025-08-16T08:15:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2100.0,True,default_zone,warning,mapping_override
video_000005_w0212,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:15:37-03:00,2025-08-16T08:16:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2110.0,True,default_zone,warning,mapping_override
video_000005_w0213,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:15:47-03:00,2025-08-16T08:16:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2120.0,True,default_zone,warning,mapping_override
video_000005_w0214,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:15:57-03:00,2025-08-16T08:16:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2130.0,True,default_zone,warning,mapping_override
video_000005_w0215,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:16:07-03:00,2025-08-16T08:16:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2140.0,True,default_zone,warning,mapping_override
video_000005_w0216,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:16:17-03:00,2025-08-16T08:16:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2150.0,True,default_zone,warning,mapping_override
video_000005_w0217,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:16:27-03:00,2025-08-16T08:16:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2160.0,True,default_zone,warning,mapping_override
video_000005_w0218,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:16:37-03:00,2025-08-16T08:17:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2170.0,True,default_zone,warning,mapping_override
video_000005_w0219,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:16:47-03:00,2025-08-16T08:17:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2180.0,True,default_zone,warning,mapping_override
video_000005_w0220,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:16:57-03:00,2025-08-16T08:17:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2190.0,True,default_zone,warning,mapping_override
video_000005_w0221,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:17:07-03:00,2025-08-16T08:17:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2200.0,True,default_zone,warning,mapping_override
video_000005_w0222,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:17:17-03:00,2025-08-16T08:17:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2210.0,True,default_zone,warning,mapping_override
video_000005_w0223,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:17:27-03:00,2025-08-16T08:17:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2220.0,True,default_zone,warning,mapping_override
video_000005_w0224,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:17:37-03:00,2025-08-16T08:18:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2230.0,True,default_zone,warning,mapping_override
video_000005_w0225,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:17:47-03:00,2025-08-16T08:18:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2240.0,True,default_zone,warning,mapping_override
video_000005_w0226,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:17:57-03:00,2025-08-16T08:18:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2250.0,True,default_zone,warning,mapping_override
video_000005_w0227,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:18:07-03:00,2025-08-16T08:18:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2260.0,True,default_zone,warning,mapping_override
video_000005_w0228,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:18:17-03:00,2025-08-16T08:18:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2270.0,True,default_zone,warning,mapping_override
video_000005_w0229,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:18:27-03:00,2025-08-16T08:18:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2280.0,True,default_zone,warning,mapping_override
video_000005_w0230,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:18:37-03:00,2025-08-16T08:19:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2290.0,True,default_zone,warning,mapping_override
video_000005_w0231,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:18:47-03:00,2025-08-16T08:19:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2300.0,True,default_zone,warning,mapping_override
video_000005_w0232,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:18:57-03:00,2025-08-16T08:19:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2310.0,True,default_zone,warning,mapping_override
video_000005_w0233,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:19:07-03:00,2025-08-16T08:19:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2320.0,True,default_zone,warning,mapping_override
video_000005_w0234,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:19:17-03:00,2025-08-16T08:19:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2330.0,True,default_zone,warning,mapping_override
video_000005_w0235,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:19:27-03:00,2025-08-16T08:19:57-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2340.0,True,default_zone,warning,mapping_override
video_000005_w0236,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:19:37-03:00,2025-08-16T08:20:07-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2350.0,True,default_zone,warning,mapping_override
video_000005_w0237,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:19:47-03:00,2025-08-16T08:20:17-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2360.0,True,default_zone,warning,mapping_override
video_000005_w0238,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:19:57-03:00,2025-08-16T08:20:27-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2370.0,True,default_zone,warning,mapping_override
video_000005_w0239,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:20:07-03:00,2025-08-16T08:20:37-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2380.0,True,default_zone,warning,mapping_override
video_000005_w0240,video_000005,free_range,room_1,room_1_16_17_aug,room_observation_video,2025-08-16T08:20:17-03:00,2025-08-16T08:20:47-03:00,30.0,"data/raw/video/Room 1/Room 1 (16, 17 Aug)/GX030044.MP4",2390.0,True,default_zone,warning,mapping_override
