window_id,media_id,room_id,session_id,start_time,end_time,audio_rms,audio_short_time_energy,audio_zero_crossing_rate,audio_spectral_centroid,audio_spectral_bandwidth,audio_spectral_rolloff,audio_spectral_flatness,audio_duration_sec,audio_sample_rate,audio_available,audio_quality_flag,audio_warning
video_000006_w0102,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:47:28-03:00,2025-08-16T08:47:58-03:00,0.0764289200305938,0.0058722128160297,0.0354452952742576,1366.9388427734375,1878.221923828125,2530.60009765625,0.17721588909626,30.0,22050,True,ok,
video_000006_w0103,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:47:38-03:00,2025-08-16T08:48:08-03:00,0.0772996991872787,0.0060079665854573,0.0353651717305183,1372.6710205078125,1886.5360107421875,2570.033447265625,0.1789724379777908,30.0,22050,True,ok,
video_000006_w0104,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:47:48-03:00,2025-08-16T08:48:18-03:00,0.0747444108128547,0.0056144353002309,0.0355375185608863,1309.8138427734375,1800.3804931640625,2448.933349609375,0.1646088510751724,30.0,22050,True,ok,
video_000006_w0105,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:47:58-03:00,2025-08-16T08:48:28-03:00,0.0750592276453971,0.0056594354100525,0.0349101237952709,1314.3055419921875,1806.92236328125,2447.89990234375,0.1660154014825821,30.0,22050,True,ok,
video_000006_w0106,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:48:08-03:00,2025-08-16T08:48:38-03:00,0.0742780789732933,0.005541774444282,0.0345049686729908,1288.3365478515625,1765.697509765625,2386.7333984375,0.1595335155725479,30.0,22050,True,ok,
video_000006_w0107,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:48:18-03:00,2025-08-16T08:48:48-03:00,0.0757790058851242,0.0057738693431019,0.0333439148962497,1280.1177978515625,1762.072998046875,2380.2666015625,0.1578086167573928,30.0,22050,True,ok,
video_000006_w0108,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:48:28-03:00,2025-08-16T08:48:58-03:00,0.0751351341605186,0.0056773629039525,0.0336538329720497,1266.17333984375,1738.2515869140625,2363.10009765625,0.1539992243051529,30.0,22050,True,ok,
video_000006_w0109,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:48:38-03:00,2025-08-16T08:49:08-03:00,0.0748274698853492,0.0056338757276535,0.0342449396848678,1269.9193115234375,1744.3975830078125,2368.966552734375,0.1549611240625381,30.0,22050,True,ok,
video_000006_w0110,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:48:48-03:00,2025-08-16T08:49:18-03:00,0.0730469077825546,0.0053648953326046,0.0355541482567787,1284.1024169921875,1754.2296142578125,2382.2333984375,0.1575830429792404,30.0,22050,True,ok,
video_000006_w0111,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:48:58-03:00,2025-08-16T08:49:28-03:00,0.0747976303100586,0.0056214588694274,0.0345367118716239,1273.541015625,1759.2381591796875,2371.60009765625,0.1563099324703216,30.0,22050,True,ok,
video_000006_w0112,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:49:08-03:00,2025-08-16T08:49:38-03:00,0.075121559202671,0.0056632016785442,0.0351474732160568,1325.4920654296875,1792.6087646484375,2517.199951171875,0.1628395020961761,30.0,22050,True,ok,
video_000006_w0113,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:49:18-03:00,2025-08-16T08:49:48-03:00,0.0762972757220268,0.0058364225551486,0.0344717055559158,1307.9437255859375,1765.520751953125,2552.666748046875,0.1574746221303939,30.0,22050,True,ok,
video_000006_w0114,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:49:28-03:00,2025-08-16T08:49:58-03:00,0.0750707760453224,0.0056590735912323,0.0348995402455329,1312.0753173828125,1756.017822265625,2558.333251953125,0.1579206585884094,30.0,22050,True,ok,
video_000006_w0115,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:49:38-03:00,2025-08-16T08:50:08-03:00,0.0758204013109207,0.0057744001969695,0.033271349966526,1231.66845703125,1684.8436279296875,2378.666748046875,0.1447636485099792,30.0,22050,True,ok,
video_000006_w0116,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:49:48-03:00,2025-08-16T08:50:18-03:00,0.0749917402863502,0.005653453990817,0.033797450363636,1254.0220947265625,1706.8316650390625,2436.7333984375,0.1490192115306854,30.0,22050,True,ok,
video_000006_w0117,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:49:58-03:00,2025-08-16T08:50:28-03:00,0.0762944445014,0.005845746025443,0.0328692160546779,1262.861328125,1723.450927734375,2451.10009765625,0.1510436385869979,30.0,22050,True,ok,
video_000006_w0118,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:50:08-03:00,2025-08-16T08:50:38-03:00,0.0755269452929496,0.0057270438410341,0.0338065214455127,1319.406494140625,1795.593505859375,2513.60009765625,0.1632343828678131,30.0,22050,True,ok,
video_000006_w0119,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:50:18-03:00,2025-08-16T08:50:48-03:00,0.0760807320475578,0.0058083455078303,0.0334059000015258,1329.375732421875,1825.829833984375,2445.39990234375,0.1691329628229141,30.0,22050,True,ok,
video_000006_w0120,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:50:28-03:00,2025-08-16T08:50:58-03:00,0.0749715790152549,0.0056428285315632,0.0349554754793643,1373.697265625,1883.31787109375,2522.2333984375,0.1806448251008987,30.0,22050,True,ok,
video_000006_w0121,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:50:38-03:00,2025-08-16T08:51:08-03:00,0.0743739604949951,0.0055651064030826,0.0357960276305675,1400.857177734375,1922.6876220703125,2561.39990234375,0.1876396387815475,30.0,22050,True,ok,
video_000006_w0122,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:50:48-03:00,2025-08-16T08:51:18-03:00,0.075090579688549,0.0056774797849357,0.0357703305780887,1392.92578125,1917.56298828125,2558.300048828125,0.1846211552619934,30.0,22050,True,ok,
video_000006_w0123,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:50:58-03:00,2025-08-16T08:51:28-03:00,0.0754780992865562,0.0057364185340702,0.0354059934616088,1380.8597412109375,1900.080810546875,2604.86669921875,0.18017578125,30.0,22050,True,ok,
video_000006_w0124,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:51:08-03:00,2025-08-16T08:51:38-03:00,0.0760057270526886,0.0058031375519931,0.0346697494387626,1371.1483154296875,1878.9986572265625,2702.166748046875,0.1742042750120163,30.0,22050,True,ok,
video_000006_w0125,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:51:18-03:00,2025-08-16T08:51:48-03:00,0.0749033689498901,0.0056332754902541,0.0368920713663101,1419.7515869140625,1913.09912109375,2867.699951171875,0.1820362210273742,30.0,22050,True,ok,
video_000006_w0126,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:51:28-03:00,2025-08-16T08:51:58-03:00,0.0757468864321708,0.0057556210085749,0.0372337363660335,1448.2991943359375,1946.6727294921875,2876.2333984375,0.1872146427631378,30.0,22050,True,ok,
video_000006_w0127,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:51:38-03:00,2025-08-16T08:52:08-03:00,0.0760649368166923,0.0058088670484721,0.037744715809822,1422.9217529296875,1914.9481201171875,2782.800048828125,0.1845966130495071,30.0,22050,True,ok,
video_000006_w0128,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:51:48-03:00,2025-08-16T08:52:18-03:00,0.0764515325427055,0.005865623243153,0.0357461422681808,1392.350341796875,1883.568115234375,2688.2333984375,0.1792636066675186,30.0,22050,True,ok,
video_000006_w0129,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:51:58-03:00,2025-08-16T08:52:28-03:00,0.0747267976403236,0.0056095686741173,0.0358564965426921,1360.8316650390625,1837.23828125,2645.199951171875,0.1701044887304306,30.0,22050,True,ok,
video_000006_w0130,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:52:08-03:00,2025-08-16T08:52:38-03:00,0.0740081965923309,0.0055006169714033,0.0348375588655471,1340.15380859375,1819.4376220703125,2571.0,0.1652167737483978,30.0,22050,True,ok,
video_000006_w0131,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:52:18-03:00,2025-08-16T08:52:48-03:00,0.0727945864200592,0.0053236493840813,0.0352820232510566,1295.1312255859375,1774.387451171875,2460.466552734375,0.1565380841493606,30.0,22050,True,ok,
video_000006_w0132,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:52:28-03:00,2025-08-16T08:52:58-03:00,0.073866881430149,0.0054836859926581,0.0351036302745342,1319.78662109375,1817.5731201171875,2443.13330078125,0.1657583713531494,30.0,22050,True,ok,
video_000006_w0133,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:52:38-03:00,2025-08-16T08:53:08-03:00,0.0748410150408744,0.0056290188804268,0.0359154567122459,1373.3687744140625,1890.652587890625,2548.39990234375,0.1781226098537445,30.0,22050,True,ok,
video_000006_w0134,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:52:48-03:00,2025-08-16T08:53:18-03:00,0.076087899506092,0.0058095385320484,0.0358232408761978,1426.4110107421875,1965.503662109375,2607.966552734375,0.1912414729595184,30.0,22050,True,ok,
video_000006_w0135,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:52:58-03:00,2025-08-16T08:53:28-03:00,0.0755498558282852,0.0057304031215608,0.0362253785133361,1413.7174072265625,1940.398681640625,2645.10009765625,0.1875911355018615,30.0,22050,True,ok,
video_000006_w0136,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:53:08-03:00,2025-08-16T08:53:38-03:00,0.0762273222208023,0.0058317095972597,0.0348738431930542,1365.6221923828125,1874.4696044921875,2582.36669921875,0.1776370704174041,30.0,22050,True,ok,
video_000006_w0137,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:53:18-03:00,2025-08-16T08:53:48-03:00,0.0760023221373558,0.0058032795786857,0.0349932760000228,1307.4293212890625,1793.0975341796875,2510.89990234375,0.164218321442604,30.0,22050,True,ok,
video_000006_w0138,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:53:28-03:00,2025-08-16T08:53:58-03:00,0.0767058208584785,0.0059068808332085,0.0342041216790676,1299.37255859375,1796.67138671875,2448.333251953125,0.1649858951568603,30.0,22050,True,ok,
video_000006_w0139,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:53:38-03:00,2025-08-16T08:54:08-03:00,0.0754631459712982,0.0057211900129914,0.035384826362133,1329.6949462890625,1823.1363525390625,2532.86669921875,0.1703088134527206,30.0,22050,True,ok,
video_000006_w0140,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:53:48-03:00,2025-08-16T08:54:18-03:00,0.0756752267479896,0.0057508517056703,0.0342524982988834,1336.3948974609375,1834.2109375,2543.199951171875,0.1712360680103302,30.0,22050,True,ok,
video_000006_w0141,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:53:58-03:00,2025-08-16T08:54:28-03:00,0.0754027888178825,0.005704931449145,0.0338261760771274,1304.6361083984375,1794.712646484375,2496.033447265625,0.1638818085193634,30.0,22050,True,ok,
video_000006_w0142,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:54:08-03:00,2025-08-16T08:54:38-03:00,0.0752525180578231,0.0056823962368071,0.0328359566628932,1228.8995361328125,1705.1981201171875,2320.699951171875,0.1472957879304886,30.0,22050,True,ok,
video_000006_w0143,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:54:18-03:00,2025-08-16T08:54:48-03:00,0.0763822272419929,0.005859428551048,0.0395830459892749,1406.6968994140625,1893.7642822265625,2967.10009765625,0.1820088326930999,30.0,22050,True,ok,
video_000006_w0144,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:54:28-03:00,2025-08-16T08:54:58-03:00,0.0761373341083526,0.0058360961265861,0.045140367001295,1597.763671875,2094.85791015625,3600.10009765625,0.2215281277894973,30.0,22050,True,ok,
video_000006_w0145,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:54:38-03:00,2025-08-16T08:55:08-03:00,0.0763457641005516,0.0058660893701016,0.0470588207244873,1689.7750244140625,2215.561279296875,3732.60009765625,0.241261824965477,30.0,22050,True,ok,
video_000006_w0146,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:54:48-03:00,2025-08-16T08:55:18-03:00,0.0752477869391441,0.005694362334907,0.0425416156649589,1582.3726806640625,2102.02099609375,3258.033447265625,0.2228195071220398,30.0,22050,True,ok,
video_000006_w0147,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:54:58-03:00,2025-08-16T08:55:28-03:00,0.0753799229860305,0.0057042855769395,0.0388891361653804,1474.556640625,1997.316650390625,2770.7333984375,0.2020111829042434,30.0,22050,True,ok,
video_000006_w0148,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:55:08-03:00,2025-08-16T08:55:38-03:00,0.0744623094797134,0.0055678081698715,0.0408514365553855,1522.3475341796875,2037.376953125,3007.466552734375,0.2137605845928192,30.0,22050,True,ok,
video_000006_w0149,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:55:18-03:00,2025-08-16T08:55:48-03:00,0.074636660516262,0.0055921347811818,0.0395951382815837,1520.528076171875,2041.290283203125,3027.699951171875,0.2126211822032928,30.0,22050,True,ok,
video_000006_w0150,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:55:28-03:00,2025-08-16T08:55:58-03:00,0.0740308687090873,0.0055069243535399,0.0404659323394298,1513.0899658203125,2028.746826171875,3032.2666015625,0.2103044986724853,30.0,22050,True,ok,
video_000006_w0151,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:55:38-03:00,2025-08-16T08:56:08-03:00,0.0742368325591087,0.0055373948998749,0.0397145748138427,1507.7532958984375,2026.787109375,2956.60009765625,0.209343284368515,30.0,22050,True,ok,
video_000006_w0152,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:55:48-03:00,2025-08-16T08:56:18-03:00,0.0732477381825447,0.0053976234048604,0.0407516583800315,1507.1824951171875,2017.96337890625,2895.933349609375,0.2086951732635498,30.0,22050,True,ok,
video_000006_w0153,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:55:58-03:00,2025-08-16T08:56:28-03:00,0.0740247219800949,0.0055096470750868,0.0389405377209186,1508.9039306640625,2021.9722900390625,2893.433349609375,0.2090704292058944,30.0,22050,True,ok,
video_000006_w0154,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:56:08-03:00,2025-08-16T08:56:38-03:00,0.0747489854693412,0.0056434297002851,0.0452718958258628,1667.1600341796875,2103.450439453125,3388.2333984375,0.2327704578638076,30.0,22050,True,ok,
video_000006_w0155,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:56:18-03:00,2025-08-16T08:56:48-03:00,0.0750813260674476,0.0056901769712567,0.0475395657122135,1834.928955078125,2243.4736328125,3854.39990234375,0.2598870396614074,30.0,22050,True,ok,
video_000006_w0156,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:56:28-03:00,2025-08-16T08:56:58-03:00,0.0767399817705154,0.0059724492020905,0.0507929325103759,1891.6268310546875,2314.176513671875,4192.10009765625,0.2718533277511596,30.0,22050,True,ok,
video_000006_w0157,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:56:38-03:00,2025-08-16T08:57:08-03:00,0.0763463228940963,0.005896973889321,0.0445810034871101,1756.017578125,2252.28125,3723.60009765625,0.251465767621994,30.0,22050,True,ok,
video_000006_w0158,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:56:48-03:00,2025-08-16T08:57:18-03:00,0.076694019138813,0.0059442105703055,0.0446535721421241,1696.83642578125,2226.665771484375,3653.433349609375,0.2461697161197662,30.0,22050,True,ok,
video_000006_w0159,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:56:58-03:00,2025-08-16T08:57:28-03:00,0.0751194506883621,0.0056762234307825,0.0434743836522102,1755.854248046875,2268.648193359375,3821.566650390625,0.2529321014881134,30.0,22050,True,ok,
video_000006_w0160,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:57:08-03:00,2025-08-16T08:57:38-03:00,0.0748158991336822,0.0056273946538567,0.0436633601784706,1774.930908203125,2300.450439453125,3941.7333984375,0.2577557563781738,30.0,22050,True,ok,
video_000006_w0161,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:57:18-03:00,2025-08-16T08:57:48-03:00,0.075688786804676,0.0057576657272875,0.0418597981333732,1738.8096923828125,2268.706298828125,3804.10009765625,0.2524251639842987,30.0,22050,True,ok,
video_000006_w0162,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:57:28-03:00,2025-08-16T08:57:58-03:00,0.0750312358140945,0.0056595085188746,0.0426640659570694,1689.5562744140625,2219.076416015625,3538.433349609375,0.2471992373466491,30.0,22050,True,ok,
video_000006_w0163,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:57:38-03:00,2025-08-16T08:58:08-03:00,0.0763878300786018,0.0058570578694343,0.0420049279928207,1665.3026123046875,2189.399169921875,3449.86669921875,0.2416810691356659,30.0,22050,True,ok,
video_000006_w0164,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:57:48-03:00,2025-08-16T08:58:18-03:00,0.0747043266892433,0.0056078271009027,0.0437555722892284,1691.108642578125,2212.988037109375,3572.86669921875,0.2459344267845153,30.0,22050,True,ok,
video_000006_w0165,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:57:58-03:00,2025-08-16T08:58:28-03:00,0.0749543160200119,0.0056457710452377,0.0427411757409572,1680.3333740234375,2204.102783203125,3547.89990234375,0.2423225194215774,30.0,22050,True,ok,
video_000006_w0166,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:58:08-03:00,2025-08-16T08:58:38-03:00,0.0741839408874511,0.0055313552729785,0.0418159551918506,1614.8323974609375,2121.321533203125,3397.0,0.2273708134889602,30.0,22050,True,ok,
video_000006_w0167,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:58:18-03:00,2025-08-16T08:58:48-03:00,0.074638046324253,0.0056025553494691,0.0394530408084392,1517.6632080078125,2026.122314453125,3009.066650390625,0.2078065276145935,30.0,22050,True,ok,
video_000006_w0168,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:58:28-03:00,2025-08-16T08:58:58-03:00,0.0749984085559845,0.0056496118195354,0.0373078100383281,1401.8143310546875,1903.040771484375,2670.333251953125,0.1851375102996826,30.0,22050,True,ok,
video_000006_w0169,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:58:38-03:00,2025-08-16T08:59:08-03:00,0.0751584246754646,0.0056748525239527,0.0364581905305385,1372.6488037109375,1881.437255859375,2620.89990234375,0.1812304407358169,30.0,22050,True,ok,
video_000006_w0170,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:58:48-03:00,2025-08-16T08:59:18-03:00,0.0751580223441124,0.0056665958836674,0.0365156382322311,1385.853271484375,1895.495361328125,2643.60009765625,0.1845683455467224,30.0,22050,True,ok,
video_000006_w0171,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:58:58-03:00,2025-08-16T08:59:28-03:00,0.0740133821964263,0.0055032148957252,0.0379064790904521,1465.43359375,1980.307373046875,2866.933349609375,0.2016617506742477,30.0,22050,True,ok,
video_000006_w0172,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:59:08-03:00,2025-08-16T08:59:38-03:00,0.0737102180719375,0.0054562902078032,0.0383585020899772,1503.036865234375,2020.639892578125,2906.800048828125,0.2091367542743683,30.0,22050,True,ok,
video_000006_w0173,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:59:18-03:00,2025-08-16T08:59:48-03:00,0.0737226903438568,0.0054621947929263,0.0379321835935115,1462.1431884765625,1967.4630126953125,2900.60009765625,0.1985960751771927,30.0,22050,True,ok,
video_000006_w0174,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:59:28-03:00,2025-08-16T08:59:58-03:00,0.073791965842247,0.005474338773638,0.0375255160033702,1408.068359375,1907.9178466796875,2713.60009765625,0.1838900595903396,30.0,22050,True,ok,
video_000006_w0175,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:59:38-03:00,2025-08-16T09:00:08-03:00,0.0738395303487777,0.0054809204302728,0.0388150662183761,1478.731689453125,1988.9090576171875,2923.89990234375,0.198911428451538,30.0,22050,True,ok,
video_000006_w0176,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:59:48-03:00,2025-08-16T09:00:18-03:00,0.0736979469656944,0.0054598655551671,0.0402497500181198,1562.4019775390625,2095.983642578125,3089.966552734375,0.2187128067016601,30.0,22050,True,ok,
video_000006_w0177,video_000006,room_1,room_1_16_17_aug,2025-08-16T08:59:58-03:00,2025-08-16T09:00:28-03:00,0.0742212161421775,0.0055313194170594,0.0402724221348762,1584.9075927734375,2126.9482421875,3167.066650390625,0.2259106338024139,30.0,22050,True,ok,
video_000006_w0178,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:00:08-03:00,2025-08-16T09:00:38-03:00,0.0735643878579139,0.0054358993656933,0.0391854532063007,1527.5010986328125,2060.3876953125,2984.833251953125,0.212970957159996,30.0,22050,True,ok,
video_000006_w0179,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:00:18-03:00,2025-08-16T09:00:48-03:00,0.0732883214950561,0.0053951847366988,0.0376706458628177,1421.840087890625,1932.7657470703125,2719.86669921875,0.1900852173566818,30.0,22050,True,ok,
video_000006_w0180,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:00:28-03:00,2025-08-16T09:00:58-03:00,0.0727579295635223,0.0053197690285742,0.0373924747109413,1405.91357421875,1899.537841796875,2764.63330078125,0.1842691004276275,30.0,22050,True,ok,
video_000006_w0181,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:00:38-03:00,2025-08-16T09:01:08-03:00,0.0733636319637298,0.0054093091748654,0.0376691296696662,1370.65478515625,1868.544189453125,2635.300048828125,0.1776042878627777,30.0,22050,True,ok,
video_000006_w0182,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:00:48-03:00,2025-08-16T09:01:18-03:00,0.074227787554264,0.0055396989919245,0.0384144410490989,1453.370849609375,1953.843994140625,2886.800048828125,0.193995863199234,30.0,22050,True,ok,
video_000006_w0183,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:00:58-03:00,2025-08-16T09:01:28-03:00,0.0743914693593978,0.0055618337355554,0.0373894535005092,1423.00439453125,1925.5692138671875,2740.800048828125,0.1894476413726806,30.0,22050,True,ok,
video_000006_w0184,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:01:08-03:00,2025-08-16T09:01:38-03:00,0.0746355280280113,0.0055964128114283,0.0364959873259067,1476.5234375,1974.265869140625,2984.86669921875,0.1995842903852462,30.0,22050,True,ok,
video_000006_w0185,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:01:18-03:00,2025-08-16T09:01:48-03:00,0.0740898326039314,0.0055147381499409,0.0349690839648246,1409.53125,1919.202392578125,2740.166748046875,0.1873126626014709,30.0,22050,True,ok,
video_000006_w0186,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:01:28-03:00,2025-08-16T09:01:58-03:00,0.0738921910524368,0.0054863332770764,0.0348723269999027,1411.5728759765625,1926.628662109375,2731.13330078125,0.1881334334611892,30.0,22050,True,ok,
video_000006_w0187,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:01:38-03:00,2025-08-16T09:02:08-03:00,0.0733145996928215,0.0054028709419071,0.0345352031290531,1340.7159423828125,1850.2335205078125,2482.166748046875,0.1734997332096099,30.0,22050,True,ok,
video_000006_w0188,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:01:48-03:00,2025-08-16T09:02:18-03:00,0.0728053301572799,0.0053243325091898,0.0349327996373176,1311.641845703125,1798.8084716796875,2448.7333984375,0.164490595459938,30.0,22050,True,ok,
video_000006_w0189,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:01:58-03:00,2025-08-16T09:02:28-03:00,0.0726793706417083,0.0053089442662894,0.0354619286954402,1281.3040771484375,1750.4129638671875,2421.36669921875,0.1558394283056259,30.0,22050,True,ok,
video_000006_w0190,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:02:08-03:00,2025-08-16T09:02:38-03:00,0.0724744796752929,0.0052799563854932,0.0357068330049514,1278.52099609375,1736.2728271484375,2434.2666015625,0.1543959975242614,30.0,22050,True,ok,
video_000006_w0191,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:02:18-03:00,2025-08-16T09:02:48-03:00,0.0721515342593193,0.0052313138730823,0.0363977178931236,1285.1470947265625,1742.114013671875,2428.466552734375,0.1560254245996475,30.0,22050,True,ok,
video_000006_w0192,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:02:28-03:00,2025-08-16T09:02:58-03:00,0.0715089663863182,0.0051311934366822,0.0369056798517704,1358.6243896484375,1838.230224609375,2658.066650390625,0.1725862175226211,30.0,22050,True,ok,
video_000006_w0193,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:02:38-03:00,2025-08-16T09:03:08-03:00,0.0723305866122245,0.0052553508430719,0.0363931879401207,1350.025634765625,1844.9117431640625,2623.86669921875,0.1715384125709533,30.0,22050,True,ok,
video_000006_w0194,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:02:48-03:00,2025-08-16T09:03:18-03:00,0.0734912827610969,0.005425923038274,0.0353470295667648,1368.4940185546875,1878.81298828125,2674.5,0.1754993945360183,30.0,22050,True,ok,
video_000006_w0195,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:02:58-03:00,2025-08-16T09:03:28-03:00,0.0745205804705619,0.0055783516727387,0.0357204414904117,1371.5294189453125,1885.910400390625,2616.466552734375,0.1769822239875793,30.0,22050,True,ok,
video_000006_w0196,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:03:08-03:00,2025-08-16T09:03:38-03:00,0.074358157813549,0.0055494816042482,0.0355556532740592,1351.9517822265625,1851.67431640625,2579.36669921875,0.1728994399309158,30.0,22050,True,ok,
video_000006_w0197,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:03:18-03:00,2025-08-16T09:03:48-03:00,0.0742787793278694,0.0055438559502363,0.0353515669703483,1329.015625,1813.18603515625,2603.033447265625,0.167774349451065,30.0,22050,True,ok,
video_000006_w0198,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:03:28-03:00,2025-08-16T09:03:58-03:00,0.074188582599163,0.0055328025482594,0.034376461058855,1264.8682861328125,1725.568359375,2429.89990234375,0.1535847038030624,30.0,22050,True,ok,
video_000006_w0199,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:03:38-03:00,2025-08-16T09:04:08-03:00,0.07399682700634,0.0055034165270626,0.0344218164682388,1305.578125,1779.84765625,2549.199951171875,0.1642096042633056,30.0,22050,True,ok,
video_000006_w0200,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:03:48-03:00,2025-08-16T09:04:18-03:00,0.0731285810470581,0.005373828113079,0.0354589037597179,1334.1754150390625,1820.9200439453125,2536.033447265625,0.172152578830719,30.0,22050,True,ok,
video_000006_w0201,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:03:58-03:00,2025-08-16T09:04:28-03:00,0.0734202563762664,0.0054191346280276,0.0358746461570262,1358.20361328125,1859.227294921875,2573.86669921875,0.1787788718938827,30.0,22050,True,ok,
video_000006_w0202,video_000006,room_1,room_1_16_17_aug,2025-08-16T09:04:08-03:00,2025-08-16T09:04:38-03:00,0.0735459700226783,0.005447453353554,0.0364430695772171,1352.0743408203125,1853.1409912109373,2503.933349609375,0.1768970042467117,30.0,22050,True,ok,
