window_id,media_id,room_id,session_id,start_time,end_time,mobility_index,spatial_freedom_index,occupancy_imbalance_index,activity_mean,normalized_activity,resilience_pressure_index,event_phase,event_id,event_type,seconds_from_event_start,seconds_from_event_end,overlaps_event,event_start_time,event_end_time,state_id,state_probability_max,posterior_state_0,posterior_state_1,posterior_state_2,posterior_state_3,state_label,state_run_length,welfare_risk_score,risk_level,sustained_risk_flag,high_risk_flag
video_000015_w0007,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:03:17-03:00,2025-08-16T16:03:47-03:00,0.08347886373722052,0.9929362085939036,0.053154244105587445,0.09543632771819824,0.08107642184605475,0.0,outside_event_window,,,,,False,,,2,1.0,3.675462101146701e-221,0.0,1.0,2.3390076656851e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0008,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:03:27-03:00,2025-08-16T16:03:57-03:00,0.07657308623326799,0.9913821552978226,0.07573717402403898,0.10570778482360763,0.0898027551018167,0.0,outside_event_window,,,,,False,,,2,1.0,2.076454957344796e-221,0.0,1.0,2.27220634430381e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0009,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:03:37-03:00,2025-08-16T16:04:07-03:00,0.0834158620025573,0.9924174339615386,0.05908874157749468,0.11112704860667384,0.09440680507122291,0.0,outside_event_window,,,,,False,,,2,1.0,2.4815912002998913e-221,0.0,1.0,2.313064321308113e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0010,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:03:47-03:00,2025-08-16T16:04:17-03:00,0.09248058319558843,0.9855652419091628,0.0724964384024333,0.13263406455516807,0.11267854457006278,0.0,outside_event_window,,,,,False,,,2,1.0,9.45805151058675e-222,0.0,1.0,2.312636507902742e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0011,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:03:57-03:00,2025-08-16T16:04:27-03:00,0.11100449617224292,0.959405346676642,0.1473391216548438,0.14890565288563565,0.12650241599502826,0.0,outside_event_window,,,,,False,,,2,1.0,1.5917467848737272e-222,0.0,1.0,4.903926402103153e-16,distributed_low_activity,893,0.22363188260836547,low,False,False
video_000015_w0012,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:04:07-03:00,2025-08-16T16:04:37-03:00,0.10422886780304633,0.9507967217479693,0.16345036719758652,0.14824471020450186,0.12594089818510695,0.0,outside_event_window,,,,,False,,,2,1.0,1.7111674965276448e-222,0.0,1.0,6.296743649305586e-16,distributed_low_activity,893,0.22363188260836553,low,False,False
video_000015_w0013,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:04:17-03:00,2025-08-16T16:04:47-03:00,0.09529874337177832,0.9680955197477424,0.13044558140918885,0.12046453955450226,0.10233966765802177,0.0,outside_event_window,,,,,False,,,2,1.0,3.2166031125140674e-222,0.0,1.0,3.0510950055805557e-16,distributed_low_activity,893,0.2236318826083654,low,False,False
video_000015_w0014,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:04:27-03:00,2025-08-16T16:04:57-03:00,0.10152781111481016,0.9783284985412407,0.09607868652816431,0.0962869963298241,0.08179912532610474,0.0,outside_event_window,,,,,False,,,2,1.0,6.969483738460638e-222,0.0,1.0,2.4287711420782276e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0015,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:04:37-03:00,2025-08-16T16:05:07-03:00,0.062815042333416,0.9860719259022236,0.07123698734301472,0.09158838968724006,0.07780732484637222,0.0,outside_event_window,,,,,False,,,2,1.0,3.502974373379224e-221,0.0,1.0,2.0914289351877196e-16,distributed_low_activity,893,0.22363188260836533,low,False,False
video_000015_w0016,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:04:47-03:00,2025-08-16T16:05:17-03:00,0.06260518274893738,0.9876619308115981,0.07396011325529335,0.0909819088876247,0.07729207627780472,0.0,outside_event_window,,,,,False,,,2,1.0,3.50994978675553e-221,0.0,1.0,2.1512486408151248e-16,distributed_low_activity,893,0.22363188260836533,low,False,False
video_000015_w0017,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:04:57-03:00,2025-08-16T16:05:27-03:00,0.08743787310252177,0.9673405884887939,0.14859401092243069,0.10372729251782094,0.08812018604726014,0.0,outside_event_window,,,,,False,,,2,1.0,4.331907861911484e-222,0.0,1.0,3.6441843346492766e-16,distributed_low_activity,893,0.22363188260836542,low,False,False
video_000015_w0018,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:05:07-03:00,2025-08-16T16:05:37-03:00,0.07650611298930356,0.9586049597033778,0.15839166289212514,0.10600774135673416,0.09005758950782583,0.0,outside_event_window,,,,,False,,,2,1.0,4.9329608749806903e-222,0.0,1.0,4.186367687208955e-16,distributed_low_activity,893,0.22363188260836542,low,False,False
video_000015_w0019,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:05:17-03:00,2025-08-16T16:05:47-03:00,0.07588203506210135,0.9392662990212208,0.17668502371408035,0.10485606572280319,0.089079159156505,0.0,outside_event_window,,,,,False,,,2,1.0,5.4790945557024735e-222,0.0,1.0,7.303370864471183e-16,distributed_low_activity,893,0.22363188260836556,low,False,False
video_000015_w0020,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:05:27-03:00,2025-08-16T16:05:57-03:00,0.0840474231732709,0.9149617986962577,0.21168533544100032,0.10641638506203886,0.09040476139578321,0.0,outside_event_window,,,,,False,,,2,1.0,9.659780506422312e-222,0.0,1.0,3.1048952739080703e-15,distributed_low_activity,893,0.22363188260836658,low,False,False
video_000015_w0021,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:05:37-03:00,2025-08-16T16:06:07-03:00,0.08596784891774761,0.8895849278944474,0.24083187795225755,0.12898319866508243,0.10957687436864576,0.0,outside_event_window,,,,,False,,,2,1.0,3.006610799916414e-221,0.0,1.0,2.1557170345116312e-14,distributed_low_activity,893,0.22363188260837452,low,False,False
video_000015_w0022,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:05:47-03:00,2025-08-16T16:06:17-03:00,0.1082325377604581,0.9092286850332225,0.20820873029606632,0.15934857241809364,0.13537441877595233,0.0,outside_event_window,,,,,False,,,2,1.0,3.9546544466196426e-222,0.0,1.0,4.901498944846173e-15,distributed_low_activity,893,0.22363188260836736,low,False,False
video_000015_w0023,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:05:57-03:00,2025-08-16T16:06:27-03:00,0.10747606464579135,0.9283360549802749,0.1894670810355819,0.15581669804773157,0.1323738403325071,0.0,outside_event_window,,,,,False,,,2,1.0,2.114624266854433e-222,0.0,1.0,1.6796437840802035e-15,distributed_low_activity,893,0.22363188260836597,low,False,False
video_000015_w0024,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:06:07-03:00,2025-08-16T16:06:37-03:00,0.09277216902770358,0.9234384676893101,0.18817796770789286,0.14328857629249492,0.1217303099761975,0.0,outside_event_window,,,,,False,,,2,1.0,3.246251078520004e-222,0.0,1.0,1.5584300448617923e-15,distributed_low_activity,893,0.22363188260836592,low,False,False
video_000015_w0025,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:06:17-03:00,2025-08-16T16:06:47-03:00,0.08496280009156701,0.9121842974549234,0.21272387847810378,0.12879288420081136,0.10941518869721882,0.0,outside_event_window,,,,,False,,,2,1.0,7.837424143091391e-222,0.0,1.0,3.650668961978657e-15,distributed_low_activity,893,0.22363188260836683,low,False,False
video_000015_w0026,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:06:27-03:00,2025-08-16T16:06:57-03:00,0.08687123270097874,0.8948969883148183,0.24035810678810363,0.12920594705889618,0.10976611496972669,0.0,outside_event_window,,,,,False,,,2,1.0,2.3167067834611155e-221,0.0,1.0,1.6403028471736315e-14,distributed_low_activity,893,0.2236318826083723,low,False,False
video_000015_w0027,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:06:37-03:00,2025-08-16T16:07:07-03:00,0.09673114617024368,0.9155841882192298,0.20073659185334164,0.13320711068809027,0.11316538801160052,0.0,outside_event_window,,,,,False,,,2,1.0,4.5547604374111616e-222,0.0,1.0,2.6206282336716017e-15,distributed_low_activity,893,0.2236318826083664,low,False,False
video_000015_w0028,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:06:47-03:00,2025-08-16T16:07:17-03:00,0.10897633523192082,0.9150159378007742,0.21575146292322078,0.15237195004010567,0.12944728193011307,0.0,outside_event_window,,,,,False,,,2,1.0,3.951443488833534e-222,0.0,1.0,4.666297386601886e-15,distributed_low_activity,893,0.22363188260836725,low,False,False
video_000015_w0029,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:06:57-03:00,2025-08-16T16:07:27-03:00,0.1129287734949315,0.9182995471389962,0.1844078737761331,0.16788740760336315,0.14262876649682693,0.0,outside_event_window,,,,,False,,,2,1.0,2.1007625626359862e-222,0.0,1.0,2.3020484459979977e-15,distributed_low_activity,893,0.22363188260836625,low,False,False
video_000015_w0030,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:07:07-03:00,2025-08-16T16:07:37-03:00,0.1371040618440163,0.9043406846307034,0.20535983471199426,0.19086515127370748,0.16214999378475492,0.0,outside_event_window,,,,,False,,,2,1.0,2.8815417522058395e-222,0.0,1.0,1.0588431267163984e-14,distributed_low_activity,893,0.2236318826083698,low,False,False
video_000015_w0031,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:07:17-03:00,2025-08-16T16:07:47-03:00,0.1404945455471887,0.8602426764838923,0.28346267117903634,0.19057961050421,0.16190740659511174,0.0,outside_event_window,,,,,False,,,2,1.0,1.7268359291720323e-220,0.0,1.0,1.4729087101950234e-12,distributed_low_activity,893,0.22363188260899813,low,False,False
video_000015_w0032,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:07:27-03:00,2025-08-16T16:07:57-03:00,0.11866439043753611,0.8861707860438738,0.2508807852602032,0.1831046456471085,0.15555689237412312,0.0,outside_event_window,,,,,False,,,2,1.0,1.7491934266505917e-221,0.0,1.0,6.273179969396643e-14,distributed_low_activity,893,0.2236318826083922,low,False,False
video_000015_w0033,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:07:37-03:00,2025-08-16T16:08:07-03:00,0.1200136776774241,0.8896766924235192,0.24300746735753734,0.16346668857815003,0.13887305130975958,0.0,outside_event_window,,,,,False,,,2,1.0,1.3493320044822311e-221,0.0,1.0,3.6273648121289907e-14,distributed_low_activity,893,0.22363188260838085,low,False,False
video_000015_w0034,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:07:47-03:00,2025-08-16T16:08:17-03:00,0.09797176509199435,0.9355696009308644,0.17832100559139363,0.1270208908244967,0.10790975431044801,0.0,outside_event_window,,,,,False,,,2,1.0,2.6955393491727117e-222,0.0,1.0,9.26931152933498e-16,distributed_low_activity,893,0.22363188260836564,low,False,False
video_000015_w0035,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:07:57-03:00,2025-08-16T16:08:27-03:00,0.08135234288719195,0.9523235087042377,0.1454856538256004,0.11514078782250478,0.0978167619682454,0.0,outside_event_window,,,,,False,,,2,1.0,3.796516370035292e-222,0.0,1.0,3.6743451832151537e-16,distributed_low_activity,893,0.22363188260836542,low,False,False
video_000015_w0036,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:08:07-03:00,2025-08-16T16:08:37-03:00,0.08567281423806852,0.9572202916950916,0.13653081104962067,0.11952874604612584,0.10154464452460765,0.0,outside_event_window,,,,,False,,,2,1.0,3.427773656696853e-222,0.0,1.0,3.2024736305981855e-16,distributed_low_activity,893,0.2236318826083654,low,False,False
video_000015_w0037,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:08:17-03:00,2025-08-16T16:08:47-03:00,0.1292052285495055,0.9417082465235798,0.18444507531660762,0.14872337517638998,0.12634755811852144,0.0,outside_event_window,,,,,False,,,2,1.0,1.477129613669283e-222,0.0,1.0,1.4671862598770972e-15,distributed_low_activity,893,0.2236318826083659,low,False,False
video_000015_w0038,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:08:27-03:00,2025-08-16T16:08:57-03:00,0.10654781242818852,0.9242347934671192,0.2060627083822716,0.1635879523819312,0.13897607353462954,0.0,outside_event_window,,,,,False,,,2,1.0,2.6402878906071762e-222,0.0,1.0,2.8402888653757392e-15,distributed_low_activity,893,0.22363188260836647,low,False,False
video_000015_w0039,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:08:37-03:00,2025-08-16T16:09:07-03:00,0.11537900125886172,0.9198186688570066,0.21131697138979558,0.16385524490227296,0.13920315753890838,0.0,outside_event_window,,,,,False,,,2,1.0,2.775963087379068e-222,0.0,1.0,4.082752395479483e-15,distributed_low_activity,893,0.223631882608367,low,False,False
video_000015_w0040,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:08:47-03:00,2025-08-16T16:09:17-03:00,0.125534912762087,0.9511613569544591,0.16125215596189896,0.16805093468477325,0.1427676943815547,0.0,outside_event_window,,,,,False,,,2,1.0,1.1431634388557992e-222,0.0,1.0,8.76675023764339e-16,distributed_low_activity,893,0.22363188260836564,low,False,False
video_000015_w0041,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:08:57-03:00,2025-08-16T16:09:27-03:00,0.12095019070805793,0.9309511666116201,0.2073297887925055,0.167838577243189,0.14258728163333526,0.0,outside_event_window,,,,,False,,,2,1.0,1.967067841679176e-222,0.0,1.0,3.002363486010056e-15,distributed_low_activity,893,0.22363188260836653,low,False,False
video_000015_w0042,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:09:07-03:00,2025-08-16T16:09:37-03:00,0.10679920781759326,0.9192947674695329,0.2211877040551724,0.16543606122334795,0.1405461734218821,0.0,outside_event_window,,,,,False,,,2,1.0,3.662288634737408e-222,0.0,1.0,4.914297966055013e-15,distributed_low_activity,893,0.22363188260836736,low,False,False
video_000015_w0043,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:09:17-03:00,2025-08-16T16:09:47-03:00,0.12190549523402879,0.9398492065246593,0.1781653998881183,0.16285995467166814,0.13835758770890952,0.0,outside_event_window,,,,,False,,,2,1.0,1.355813299669709e-222,0.0,1.0,1.2865488810215319e-15,distributed_low_activity,893,0.2236318826083658,low,False,False
video_000015_w0044,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:09:27-03:00,2025-08-16T16:09:57-03:00,0.1404760841314859,0.9568433313393981,0.15502881191557227,0.17840530915806688,0.15156447183792257,0.0,outside_event_window,,,,,False,,,2,1.0,1.0055143361976892e-222,0.0,1.0,1.050190067064469e-15,distributed_low_activity,893,0.2236318826083657,low,False,False
video_000015_w0045,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:09:37-03:00,2025-08-16T16:10:07-03:00,0.11981873592397475,0.9678203781411415,0.14316986854904923,0.1726252414907018,0.14665389331058598,0.0,outside_event_window,,,,,False,,,2,1.0,1.3391193032540775e-222,0.0,1.0,5.809883259362247e-16,distributed_low_activity,893,0.2236318826083655,low,False,False
video_000015_w0046,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:09:47-03:00,2025-08-16T16:10:17-03:00,0.11391512617580052,0.9712667827432032,0.1164650572242604,0.15479303672909733,0.1315041672456448,0.0,outside_event_window,,,,,False,,,2,1.0,2.014400272113012e-222,0.0,1.0,3.5622426758430164e-16,distributed_low_activity,893,0.22363188260836542,low,False,False
video_000015_w0047,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:09:57-03:00,2025-08-16T16:10:27-03:00,0.09592185982214368,0.9948272561853249,0.05212978743653969,0.11418446085105335,0.09700429419773174,0.0,outside_event_window,,,,,False,,,2,1.0,2.3992204380631495e-221,0.0,1.0,2.6051569896462655e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0048,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:10:07-03:00,2025-08-16T16:10:37-03:00,0.07542094796928549,0.9965064412608542,0.037193980136244656,0.11429611750645557,0.09709915446685076,0.0,outside_event_window,,,,,False,,,2,1.0,6.115168282774155e-221,0.0,1.0,2.55062124229923e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0049,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:10:17-03:00,2025-08-16T16:10:47-03:00,0.09507713189103281,0.9842769536429474,0.09569930311717083,0.12156790240357317,0.1032770528628871,0.0,outside_event_window,,,,,False,,,2,1.0,6.423270347732038e-222,0.0,1.0,2.479154640508449e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0050,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:10:27-03:00,2025-08-16T16:10:57-03:00,0.09562263189501954,0.9771143461155677,0.1123387523327542,0.13936467859894033,0.11839667984134156,0.0,outside_event_window,,,,,False,,,2,1.0,3.5522815803972805e-222,0.0,1.0,2.7672113038861475e-16,distributed_low_activity,893,0.22363188260836536,low,False,False
video_000015_w0051,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:10:37-03:00,2025-08-16T16:11:07-03:00,0.09893200542945531,0.9663618154603666,0.12778026273246912,0.14484561445812383,0.1230531246251593,0.0,outside_event_window,,,,,False,,,2,1.0,2.3118402897198052e-222,0.0,1.0,3.2684734324781205e-16,distributed_low_activity,893,0.2236318826083654,low,False,False
video_000015_w0052,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:10:47-03:00,2025-08-16T16:11:17-03:00,0.10255310351736599,0.971395989000403,0.1205107870923463,0.14917574599385258,0.12673187929786817,0.0,outside_event_window,,,,,False,,,2,1.0,2.3878296767546338e-222,0.0,1.0,3.1997604226850635e-16,distributed_low_activity,893,0.2236318826083654,low,False,False
video_000015_w0053,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:10:57-03:00,2025-08-16T16:11:27-03:00,0.11933280120185469,0.9647090138509875,0.13196433169298516,0.18187159692336402,0.15450932979623733,0.0,outside_event_window,,,,,False,,,2,1.0,1.2935075294532894e-222,0.0,1.0,5.35219706011943e-16,distributed_low_activity,893,0.22363188260836547,low,False,False
video_000015_w0054,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:11:07-03:00,2025-08-16T16:11:37-03:00,0.15899902722099907,0.9825431394633378,0.10838423099560225,0.22220773138105868,0.18877774448315607,0.0,outside_event_window,,,,,False,,,2,1.0,1.772818374312639e-222,0.0,1.0,1.444949798187551e-15,distributed_low_activity,893,0.22363188260836586,low,False,False
video_000015_w0055,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:11:17-03:00,2025-08-16T16:11:47-03:00,0.1500347202075911,0.9773476587332953,0.11976412428337253,0.23395862802863115,0.19876096683889471,0.0,outside_event_window,,,,,False,,,2,1.0,1.389704125764462e-222,0.0,1.0,1.4391573964402565e-15,distributed_low_activity,893,0.22363188260836586,low,False,False
video_000015_w0056,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:11:27-03:00,2025-08-16T16:11:57-03:00,0.16975658397942273,0.9880997144543566,0.08115697229578205,0.23936152321596937,0.20335111052219315,0.0,outside_event_window,,,,,False,,,2,1.0,3.41926925376812e-222,0.0,1.0,2.165763719748638e-15,distributed_low_activity,893,0.2236318826083662,low,False,False
video_000015_w0057,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:11:37-03:00,2025-08-16T16:12:07-03:00,0.16607082423610803,0.9881893621374722,0.0770837211767044,0.2447583386053641,0.20793608898477967,0.0,outside_event_window,,,,,False,,,2,1.0,3.6830295204484734e-222,0.0,1.0,2.0884070171354604e-15,distributed_low_activity,893,0.22363188260836614,low,False,False
video_000015_w0058,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:11:47-03:00,2025-08-16T16:12:17-03:00,0.22893375092735424,0.9322040750441433,0.19607203875357632,0.3234964889707044,0.2748297471073844,0.0,outside_event_window,,,,,False,,,2,1.0,7.255784252417702e-222,0.0,1.0,4.5102989104747915e-13,distributed_low_activity,893,0.22363188260855904,low,False,False
video_000015_w0059,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:11:57-03:00,2025-08-16T16:12:27-03:00,0.20687430335920748,0.9353164448318086,0.1858712870505992,0.3364468256632487,0.2858319790783429,0.0,outside_event_window,,,,,False,,,2,1.0,4.4709430263585727e-222,0.0,1.0,1.849081106848105e-13,distributed_low_activity,893,0.22363188260844472,low,False,False
video_000015_w0060,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:12:07-03:00,2025-08-16T16:12:37-03:00,0.2004161719848203,0.9314603777403252,0.1721738930135214,0.3140439936270316,0.26679918010788967,0.0,outside_event_window,,,,,False,,,2,1.0,2.826007140578053e-222,0.0,1.0,7.405958286843646e-14,distributed_low_activity,893,0.2236318826083971,low,False,False
video_000015_w0061,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:12:17-03:00,2025-08-16T16:12:47-03:00,0.20428667842172168,0.967185219972172,0.1139692309276456,0.2552275629093249,0.2168304395397337,0.0,outside_event_window,,,,,False,,,2,1.0,2.2291269744433445e-222,0.0,1.0,8.695645778783179e-15,distributed_low_activity,893,0.223631882608369,low,False,False
video_000015_w0062,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:12:27-03:00,2025-08-16T16:12:57-03:00,0.17522381703920165,0.9819463896405063,0.0993810656766161,0.2696528851985931,0.22908577666728022,0.0,outside_event_window,,,,,False,,,2,1.0,2.541027918358576e-222,0.0,1.0,4.056158327671746e-15,distributed_low_activity,893,0.223631882608367,low,False,False
video_000015_w0063,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:12:37-03:00,2025-08-16T16:13:07-03:00,0.2118918001714247,0.9780062339652386,0.1169945696317557,0.3274635689865265,0.27820006369587563,0.0,outside_event_window,,,,,False,,,2,1.0,5.771815011279664e-222,0.0,1.0,4.78801515823517e-14,distributed_low_activity,893,0.22363188260838582,low,False,False
video_000015_w0064,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:12:47-03:00,2025-08-16T16:13:17-03:00,0.18550046556272706,0.9801505741563126,0.0922803459151717,0.27899974994361393,0.23702660296140254,0.0,outside_event_window,,,,,False,,,2,1.0,3.2305589226297445e-222,0.0,1.0,6.108931834285067e-15,distributed_low_activity,893,0.2236318826083679,low,False,False
video_000015_w0065,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:12:57-03:00,2025-08-16T16:13:27-03:00,0.1748495846571671,0.9533480981956348,0.13970523105773777,0.25318607985973357,0.21509605451101743,0.0,outside_event_window,,,,,False,,,2,1.0,1.089260442063429e-222,0.0,1.0,4.557602289328184e-15,distributed_low_activity,893,0.22363188260836722,low,False,False
video_000015_w0066,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:13:07-03:00,2025-08-16T16:13:37-03:00,0.12735157262962832,0.9529743398653743,0.13584395950236072,0.1962532201160987,0.16672754143365973,0.0,outside_event_window,,,,,False,,,2,1.0,1.0293642630870766e-222,0.0,1.0,7.603033820501973e-16,distributed_low_activity,893,0.22363188260836558,low,False,False
video_000015_w0067,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:13:17-03:00,2025-08-16T16:13:47-03:00,0.13399306388887489,0.9402359975442834,0.1786634068891455,0.18762304546932376,0.159395594344719,0.0,outside_event_window,,,,,False,,,2,1.0,1.0869581711030167e-222,0.0,1.0,1.8690882038444585e-15,distributed_low_activity,893,0.22363188260836606,low,False,False
video_000015_w0068,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:13:27-03:00,2025-08-16T16:13:57-03:00,0.140097591249517,0.956203998444867,0.148927796787666,0.19737014290876684,0.16767644677491317,0.0,outside_event_window,,,,,False,,,2,1.0,9.348098139515887e-223,0.0,1.0,1.1193332683702893e-15,distributed_low_activity,893,0.22363188260836572,low,False,False
video_000015_w0069,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:13:37-03:00,2025-08-16T16:14:07-03:00,0.13412523069970017,0.9391060714968917,0.18918284076025763,0.2044403761004408,0.17368311266402098,0.0,outside_event_window,,,,,False,,,2,1.0,1.1358409209925237e-222,0.0,1.0,2.7749165426677268e-15,distributed_low_activity,893,0.22363188260836644,low,False,False
video_000015_w0070,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:13:47-03:00,2025-08-16T16:14:17-03:00,0.1301494296615409,0.9331308348516422,0.1809870823898012,0.20337092032035192,0.17277453392552422,0.0,outside_event_window,,,,,False,,,2,1.0,1.1540587872622596e-222,0.0,1.0,2.4442656034569346e-15,distributed_low_activity,893,0.2236318826083663,low,False,False
video_000015_w0071,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:13:57-03:00,2025-08-16T16:14:27-03:00,0.1512324489250557,0.9017843279903436,0.20525260078251395,0.1871045946454008,0.15895513350066862,0.0,outside_event_window,,,,,False,,,2,1.0,3.1150763160009305e-222,0.0,1.0,1.5194202351587957e-14,distributed_low_activity,893,0.22363188260837177,low,False,False
video_000015_w0072,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:14:07-03:00,2025-08-16T16:14:37-03:00,0.11694926567457543,0.8973999693564574,0.20665476162445773,0.17852338273078203,0.1516647837346318,0.0,outside_event_window,,,,,False,,,2,1.0,4.635703840085579e-222,0.0,1.0,9.775441202715138e-15,distributed_low_activity,893,0.22363188260836944,low,False,False
video_000015_w0073,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:14:17-03:00,2025-08-16T16:14:47-03:00,0.1347968927453503,0.8814475173054638,0.24241750836214926,0.20268831881029264,0.17219461540018408,0.0,outside_event_window,,,,,False,,,2,1.0,1.485009402664061e-221,0.0,1.0,9.597569502914139e-14,distributed_low_activity,893,0.2236318826084065,low,False,False
video_000015_w0074,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:14:27-03:00,2025-08-16T16:14:57-03:00,0.14183712817909594,0.9211639618850527,0.22368883213553448,0.19270222249130403,0.1637107164256423,0.0,outside_event_window,,,,,False,,,2,1.0,2.388734722757769e-222,0.0,1.0,1.0290218301301052e-14,distributed_low_activity,893,0.22363188260836966,low,False,False
video_000015_w0075,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:14:37-03:00,2025-08-16T16:15:07-03:00,0.1474358140446603,0.9398180128472894,0.19775614591858717,0.21296734853337204,0.18092738213317608,0.0,outside_event_window,,,,,False,,,2,1.0,1.1782587476850233e-222,0.0,1.0,4.692375038938361e-15,distributed_low_activity,893,0.22363188260836728,low,False,False
video_000015_w0076,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:14:47-03:00,2025-08-16T16:15:17-03:00,0.1457484020925617,0.9698328427859576,0.13961079278066718,0.21575132242093475,0.18329256593026533,0.0,outside_event_window,,,,,False,,,2,1.0,1.0567941136744045e-222,0.0,1.0,1.2831893484468413e-15,distributed_low_activity,893,0.2236318826083658,low,False,False
video_000015_w0077,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:14:57-03:00,2025-08-16T16:15:27-03:00,0.1343808422649509,0.9803660302111621,0.10447206764427597,0.208242371554176,0.17691317817719074,0.0,outside_event_window,,,,,False,,,2,1.0,1.8143517011757452e-222,0.0,1.0,6.998163354912862e-16,distributed_low_activity,893,0.22363188260836556,low,False,False
video_000015_w0078,video_000015,room_1,room_1_16_17_aug,2025-08-16T16:15:07-03:00,2025-08-16T16:15:37-03:00,0.14472352700922564,0.972291296001656,0.1334432702255317,0.20749026880366728,0.17627421340557542,0.0,outside_event_window,,,,,False,,,2,1.0,1.1417658554419007e-222,0.0,1.0,1.0695212904947052e-15,distributed_low_activity,893,0.22363188260836572,low,False,False
