window_id,media_id,system_id,room_id,session_id,start_time,end_time,duration_seconds,zone_config_id,zone_count,missing_zone_count,activity_total,activity_mean,activity_std_mean,motion_pixel_ratio_mean,distribution_fallback_used,distribution_source,spatial_freedom_index,occupancy_imbalance_index,warnings,start_time_dt,end_time_dt,transition_proxy,normalized_activity,mobility_index,event_id,event_phase,event_type,candidate_event_source,resilience_pressure_index
video_000003_w0001,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:00:03-03:00,2025-08-16T06:00:33-03:00,30.0,default_zone,4,0,6.482284800637765e-05,1.6205712001594413e-05,5.590241608921337e-06,0.0,False,activity_proxy_distribution,0.5806780766870443,0.45443380225191105,mapping_override,2025-08-16 06:00:03-03:00,2025-08-16 06:00:33-03:00,0.0,1.0242492297864517e-05,7.169744608505161e-06,caretaker_entry_room1_week11_2025_08_17,during,caretaker_entry,event_log,0.0
video_000003_w0002,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:00:13-03:00,2025-08-16T06:00:43-03:00,30.0,default_zone,4,0,5.585650679332069e-05,1.3964126698330173e-05,5.408796515414432e-06,0.0,False,activity_proxy_distribution,0.5644965456146713,0.4685887022790186,mapping_override,2025-08-16 06:00:13-03:00,2025-08-16 06:00:43-03:00,0.023724332248501984,8.338106174575304e-06,0.007123136348872797,caretaker_entry_room1_week11_2025_08_17,recovery,caretaker_entry,event_log,0.0
video_000003_w0003,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:00:23-03:00,2025-08-16T06:00:53-03:00,30.0,default_zone,4,0,7.586310918372696e-05,1.896577729593174e-05,7.851234234925843e-06,0.0,False,activity_proxy_distribution,0.5902699482998728,0.45846859923020417,mapping_override,2025-08-16 06:00:23-03:00,2025-08-16 06:00:53-03:00,0.010120103048814461,1.2587364044772356e-05,0.003044842069475679,,normal,,none,0.0
video_000003_w0004,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:00:33-03:00,2025-08-16T06:01:03-03:00,30.0,default_zone,4,0,9.304026629299855e-05,2.3260066573249637e-05,1.142101394896184e-05,0.0,False,activity_proxy_distribution,0.7299404446928125,0.38810840733180596,mapping_override,2025-08-16 06:00:33-03:00,2025-08-16 06:01:03-03:00,0.09870949591496117,1.623566817007373e-05,0.0296242137422074,,normal,,none,0.0
video_000003_w0005,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:00:43-03:00,2025-08-16T06:01:13-03:00,30.0,default_zone,4,0,0.00011092134115339529,2.7730335288348823e-05,1.0688421595405003e-05,0.0,False,activity_proxy_distribution,0.7534378155604129,0.36888243487141503,mapping_override,2025-08-16 06:00:43-03:00,2025-08-16 06:01:13-03:00,0.02020841896465194,2.0033479342377463e-05,0.006076549124935247,,normal,,none,0.0
video_000003_w0006,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:00:53-03:00,2025-08-16T06:01:23-03:00,30.0,default_zone,4,0,0.00012572992653379819,3.1432481633449547e-05,1.4297173557857475e-05,0.0,False,activity_proxy_distribution,0.8346109941802351,0.3088740605610818,mapping_override,2025-08-16 06:00:53-03:00,2025-08-16 06:01:23-03:00,0.08040153389426745,2.3178715937089646e-05,0.024136685269436197,,normal,,none,0.0
video_000003_w0007,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:01:03-03:00,2025-08-16T06:01:33-03:00,30.0,default_zone,4,0,0.0001206467936071931,3.0161698401798275e-05,1.4367948682695636e-05,0.0,False,activity_proxy_distribution,0.802181646416331,0.338545391700806,mapping_override,2025-08-16 06:01:03-03:00,2025-08-16 06:01:33-03:00,0.03654353035298405,2.2099095211284047e-05,0.010978528472543114,,normal,,none,0.0
video_000003_w0008,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:01:13-03:00,2025-08-16T06:01:43-03:00,30.0,default_zone,4,0,0.00012202460253227243,3.0506150633068108e-05,1.3764387724989976e-05,0.0,False,activity_proxy_distribution,0.7704827952664277,0.36610061052943244,mapping_override,2025-08-16 06:01:13-03:00,2025-08-16 06:01:43-03:00,0.0275552188286264,2.2391731877134343e-05,0.008282239860901914,,normal,,none,0.0
video_000003_w0009,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:01:23-03:00,2025-08-16T06:01:53-03:00,30.0,default_zone,4,0,0.0001236816262534468,3.09204065633617e-05,1.1637567987117489e-05,0.0,False,activity_proxy_distribution,0.7595380593587998,0.36206071176345694,mapping_override,2025-08-16 06:01:23-03:00,2025-08-16 06:01:53-03:00,0.03380637781288276,2.274367174932773e-05,0.010157833914089358,,normal,,none,0.0
video_000003_w0010,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:01:33-03:00,2025-08-16T06:02:03-03:00,30.0,default_zone,4,0,0.00013241464258214228,3.310366064553557e-05,1.1996210333517318e-05,0.0,False,activity_proxy_distribution,0.7905505527989576,0.3378120490084797,mapping_override,2025-08-16 06:01:33-03:00,2025-08-16 06:02:03-03:00,0.024248662754977262,2.4598501352132417e-05,0.007291817777439671,,normal,,none,0.0
video_000003_w0011,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:01:43-03:00,2025-08-16T06:02:13-03:00,30.0,default_zone,4,0,0.00011942185713304337,2.9855464283260842e-05,1.2447275930365174e-05,0.0,False,activity_proxy_distribution,0.7911617950484052,0.3349279160027169,mapping_override,2025-08-16 06:01:43-03:00,2025-08-16 06:02:13-03:00,0.026761455786070518,2.1838927550043967e-05,0.008043723985106187,,normal,,none,0.0
video_000003_w0012,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:01:53-03:00,2025-08-16T06:02:23-03:00,30.0,default_zone,4,0,0.00010544741657672791,2.636185414418198e-05,9.902361857414219e-06,0.0,False,activity_proxy_distribution,0.726175853834924,0.3893386538682539,mapping_override,2025-08-16 06:01:53-03:00,2025-08-16 06:02:23-03:00,0.054410737865537045,1.887085729219753e-05,0.01633643095976565,,normal,,none,0.0
video_000003_w0013,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:02:03-03:00,2025-08-16T06:02:33-03:00,30.0,default_zone,4,0,0.00010495759962455712,2.623939990613928e-05,8.749130924342933e-06,0.0,False,activity_proxy_distribution,0.6725309971174968,0.422990849483196,mapping_override,2025-08-16 06:02:03-03:00,2025-08-16 06:02:33-03:00,0.03792663386866399,1.8766823708765804e-05,0.011391126937195333,,normal,,none,0.0
video_000003_w0014,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:02:13-03:00,2025-08-16T06:02:43-03:00,30.0,default_zone,4,0,0.00011028472228353793,2.7571180570884482e-05,8.148849827640917e-06,0.0,False,activity_proxy_distribution,0.6754092681426106,0.4232372477778951,mapping_override,2025-08-16 06:02:13-03:00,2025-08-16 06:02:43-03:00,0.021875708142497834,1.989826609175803e-05,0.006576641229013581,,normal,,none,0.0
video_000003_w0015,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:02:23-03:00,2025-08-16T06:02:53-03:00,30.0,default_zone,4,0,0.00011734049660780955,2.9335124151952387e-05,9.66863548253486e-06,0.0,False,activity_proxy_distribution,0.67450671207216,0.42510523195340827,mapping_override,2025-08-16 06:02:23-03:00,2025-08-16 06:02:53-03:00,0.013575224182694152,2.1396861605013325e-05,0.0040875450579317555,,normal,,none,0.0
video_000003_w0016,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:02:33-03:00,2025-08-16T06:03:03-03:00,30.0,default_zone,4,0,0.00011280843941262237,2.8202109853155593e-05,9.528565849206003e-06,0.0,False,activity_proxy_distribution,0.7009563996931075,0.4073856504097036,mapping_override,2025-08-16 06:02:33-03:00,2025-08-16 06:03:03-03:00,0.0367502543110301,2.0434285384971735e-05,0.01103938029307851,,normal,,none,0.0
video_000003_w0017,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:02:43-03:00,2025-08-16T06:03:13-03:00,30.0,default_zone,4,0,0.00011763122444866289,2.9407806112165722e-05,9.58981456572855e-06,0.0,False,activity_proxy_distribution,0.7068175577321015,0.40451303564909447,mapping_override,2025-08-16 06:02:43-03:00,2025-08-16 06:03:13-03:00,0.002872614760609139,2.1458610098921707e-05,0.0008768054552519869,,normal,,none,0.0
video_000003_w0018,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:02:53-03:00,2025-08-16T06:03:23-03:00,30.0,default_zone,4,0,0.00010033939989995133,2.5084849974987833e-05,8.685954888643382e-06,0.0,False,activity_proxy_distribution,0.7004880434684455,0.4051635158730888,mapping_override,2025-08-16 06:02:53-03:00,2025-08-16 06:03:23-03:00,0.013423682392450816,1.7785951437553315e-05,0.004039554883741532,,normal,,none,0.0
video_000003_w0019,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:03:03-03:00,2025-08-16T06:03:33-03:00,30.0,default_zone,4,0,8.719512433117416e-05,2.179878108279354e-05,8.357968592180469e-06,0.0,False,activity_proxy_distribution,0.6606182909744438,0.4302841143768992,mapping_override,2025-08-16 06:03:03-03:00,2025-08-16 06:03:33-03:00,0.025120598503810404,1.4994202228029938e-05,0.007546675492702742,,normal,,none,0.0
video_000003_w0020,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:03:13-03:00,2025-08-16T06:03:43-03:00,30.0,default_zone,4,0,9.041297608831655e-05,2.2603244022079138e-05,9.369177111560398e-06,0.0,False,activity_proxy_distribution,0.6598360558545762,0.42092313376121837,mapping_override,2025-08-16 06:03:13-03:00,2025-08-16 06:03:43-03:00,0.03560971275345874,1.5677650703555274e-05,0.01069388818153011,,normal,,none,0.0
video_000003_w0021,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:03:23-03:00,2025-08-16T06:03:53-03:00,30.0,default_zone,4,0,0.00010398972138934889,2.5997430347337222e-05,1.3856930350607904e-05,0.0,False,activity_proxy_distribution,0.7485529488345567,0.3664887823097598,mapping_override,2025-08-16 06:03:23-03:00,2025-08-16 06:03:53-03:00,0.05443435145145857,1.8561253361132805e-05,0.016343298312790366,,normal,,none,0.0
video_000003_w0022,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:03:33-03:00,2025-08-16T06:04:03-03:00,30.0,default_zone,4,0,0.0001291026729928572,3.22756682482143e-05,1.379184279527278e-05,0.0,False,activity_proxy_distribution,0.7725316780206215,0.34164772668526355,mapping_override,2025-08-16 06:03:33-03:00,2025-08-16 06:04:03-03:00,0.024841055624496206,2.3895062928731173e-05,0.007469043231398974,,normal,,none,0.0
video_000003_w0023,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:03:43-03:00,2025-08-16T06:04:13-03:00,30.0,default_zone,4,0,0.00012958418141937163,3.239604535484291e-05,1.2487161752586293e-05,0.0,False,activity_proxy_distribution,0.8010165005990726,0.3179933314880378,mapping_override,2025-08-16 06:03:43-03:00,2025-08-16 06:04:13-03:00,0.02365439519722578,2.399733184131344e-05,0.007113116691456653,,normal,,none,0.0
video_000003_w0024,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:03:53-03:00,2025-08-16T06:04:23-03:00,30.0,default_zone,4,0,0.000131930385429276,3.2982596357319e-05,9.986726303125866e-06,0.0,False,activity_proxy_distribution,0.7442662561313863,0.36484873554011327,mapping_override,2025-08-16 06:03:53-03:00,2025-08-16 06:04:23-03:00,0.04685540405207544,2.4495648629922924e-05,0.014073768169663577,,normal,,none,0.0
video_000003_w0025,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:04:03-03:00,2025-08-16T06:04:33-03:00,30.0,default_zone,4,0,0.00011184359400147059,2.7960898500367647e-05,9.886211003740122e-06,0.0,False,activity_proxy_distribution,0.7284983958532142,0.3823125991348485,mapping_override,2025-08-16 06:04:03-03:00,2025-08-16 06:04:33-03:00,0.019593947155580965,2.022935918726681e-05,0.005892344698105376,,normal,,none,0.0
video_000003_w0026,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:04:13-03:00,2025-08-16T06:04:43-03:00,30.0,default_zone,4,0,0.00012150517667824565,3.0376294169561413e-05,1.273244980323287e-05,0.0,False,activity_proxy_distribution,0.7827155203504282,0.3440731102066167,mapping_override,2025-08-16 06:04:13-03:00,2025-08-16 06:04:43-03:00,0.0598626052323647,2.2281409576768865e-05,0.01797437855641315,,normal,,none,0.0
video_000003_w0027,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:04:23-03:00,2025-08-16T06:04:53-03:00,30.0,default_zone,4,0,0.00011137406890450544,2.784351722612636e-05,1.242390771714007e-05,0.0,False,activity_proxy_distribution,0.823024335821564,0.31826169759080103,mapping_override,2025-08-16 06:04:23-03:00,2025-08-16 06:04:53-03:00,0.03130665119850388,2.0129635447343287e-05,0.009406086104364303,,normal,,none,0.0
video_000003_w0028,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:04:33-03:00,2025-08-16T06:05:03-03:00,30.0,default_zone,4,0,0.00012395552478805527,3.098888119701382e-05,1.185932224962759e-05,0.0,False,activity_proxy_distribution,0.8158431577720852,0.32404567846213395,mapping_override,2025-08-16 06:04:33-03:00,2025-08-16 06:05:03-03:00,0.012815832205033652,2.2801845820122404e-05,0.003860710953584181,,normal,,none,0.0
video_000003_w0029,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:04:43-03:00,2025-08-16T06:05:13-03:00,30.0,default_zone,4,0,0.00011480631317558238,2.8701578293895594e-05,1.0567767037433807e-05,0.0,False,activity_proxy_distribution,0.7610671609944305,0.3718628741597187,mapping_override,2025-08-16 06:04:43-03:00,2025-08-16 06:05:13-03:00,0.04781719569758468,2.0858619344594432e-05,0.014359759742816619,,normal,,none,0.0
video_000003_w0030,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:04:53-03:00,2025-08-16T06:05:23-03:00,30.0,default_zone,4,0,0.00012490757200858126,3.1226893002145316e-05,8.907302402559815e-06,0.0,False,activity_proxy_distribution,0.7161253236779619,0.39337002217036326,mapping_override,2025-08-16 06:04:53-03:00,2025-08-16 06:05:23-03:00,0.04725350583780691,2.3004053774560446e-05,0.014192154588984264,,normal,,none,0.0
video_000003_w0031,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:05:03-03:00,2025-08-16T06:05:33-03:00,30.0,default_zone,4,0,0.00011601077642673375,2.9002694106683437e-05,9.388024594699608e-06,0.0,False,activity_proxy_distribution,0.6778487764170357,0.4174112418960033,mapping_override,2025-08-16 06:05:03-03:00,2025-08-16 06:05:33-03:00,0.024840118844972316,2.1114438641116883e-05,0.007466815760540476,,normal,,none,0.0
video_000003_w0032,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:05:13-03:00,2025-08-16T06:05:43-03:00,30.0,default_zone,4,0,0.0001224921439637446,3.062303599093615e-05,1.0007169465603843e-05,0.0,False,activity_proxy_distribution,0.666020873957351,0.42216539798967795,mapping_override,2025-08-16 06:05:13-03:00,2025-08-16 06:05:43-03:00,0.014340091503079144,2.2491034300832183e-05,0.0043177711749343255,,normal,,none,0.0
video_000003_w0033,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:05:23-03:00,2025-08-16T06:05:53-03:00,30.0,default_zone,4,0,0.00011687314821072294,2.9218287052680735e-05,1.15059711124359e-05,0.0,False,activity_proxy_distribution,0.6700759414396998,0.4224883994938127,mapping_override,2025-08-16 06:05:23-03:00,2025-08-16 06:05:53-03:00,0.010665253150424981,2.129760018042498e-05,0.0032144842652537917,,normal,,none,0.0
video_000003_w0034,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:05:33-03:00,2025-08-16T06:06:03-03:00,30.0,default_zone,4,0,0.00011310671680075194,2.8276679200187986e-05,1.2436450385436126e-05,0.0,False,activity_proxy_distribution,0.7098495570599014,0.393788190351712,mapping_override,2025-08-16 06:05:33-03:00,2025-08-16 06:06:03-03:00,0.03921541030195545,2.0497637348202593e-05,0.011778971436730377,,normal,,none,0.0
video_000003_w0035,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:05:43-03:00,2025-08-16T06:06:13-03:00,30.0,default_zone,4,0,9.762086739468767e-05,2.4405216848671917e-05,1.2695640110370867e-05,0.0,False,activity_proxy_distribution,0.7312372416445507,0.37569601133826136,mapping_override,2025-08-16 06:05:43-03:00,2025-08-16 06:06:13-03:00,0.018092179013450668,1.7208554765296884e-05,0.005439699692370908,,normal,,none,0.0
video_000003_w0036,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:05:53-03:00,2025-08-16T06:06:23-03:00,30.0,default_zone,4,0,8.869354892764303e-05,2.2173387231910758e-05,9.812408682497203e-06,0.0,False,activity_proxy_distribution,0.7150245819567939,0.3908892814850127,mapping_override,2025-08-16 06:05:53-03:00,2025-08-16 06:06:23-03:00,0.03926163273914425,1.531245679145823e-05,0.011789208541497296,,normal,,none,0.0
video_000003_w0037,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:06:03-03:00,2025-08-16T06:06:33-03:00,30.0,default_zone,4,0,9.453866274598729e-05,2.3634665686496822e-05,1.255199587166358e-05,0.0,False,activity_proxy_distribution,0.7266762921538273,0.3887006803737688,mapping_override,2025-08-16 06:06:03-03:00,2025-08-16 06:06:33-03:00,0.02386311955340968,1.655391675603008e-05,0.007170523607752125,,normal,,none,0.0
video_000003_w0038,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:06:13-03:00,2025-08-16T06:06:43-03:00,30.0,default_zone,4,0,0.00011279660160345983,2.819915040086496e-05,1.4872722367707197e-05,0.0,False,activity_proxy_distribution,0.7723826449793783,0.35182611885676135,mapping_override,2025-08-16 06:06:13-03:00,2025-08-16 06:06:43-03:00,0.03687456151700744,2.043177111979226e-05,0.011076670694886086,,normal,,none,0.0
video_000003_w0039,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:06:23-03:00,2025-08-16T06:06:53-03:00,30.0,default_zone,4,0,0.0001290470104346279,3.2261752608656977e-05,1.7556155956142524e-05,0.0,False,activity_proxy_distribution,0.8331655987267368,0.3031504728763148,mapping_override,2025-08-16 06:06:23-03:00,2025-08-16 06:06:53-03:00,0.04867564598044656,2.388324060333001e-05,0.014619412062556299,,normal,,none,0.0
video_000003_w0040,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:06:33-03:00,2025-08-16T06:07:03-03:00,30.0,default_zone,4,0,0.0001286369885140933,3.215924712852332e-05,1.4840590550839323e-05,0.0,False,activity_proxy_distribution,0.8084910852469045,0.32821393010288846,mapping_override,2025-08-16 06:06:33-03:00,2025-08-16 06:07:03-03:00,0.02506345722657372,2.37961549083786e-05,0.007535694476407981,,normal,,none,0.0
video_000003_w0041,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:06:43-03:00,2025-08-16T06:07:13-03:00,30.0,default_zone,4,0,0.00011447004197293609,2.8617510493234023e-05,1.5262010614882244e-05,0.0,False,activity_proxy_distribution,0.7824961646892614,0.3508500215190863,mapping_override,2025-08-16 06:06:43-03:00,2025-08-16 06:07:13-03:00,0.022636091416197702,2.0787197769532263e-05,0.006805378463297982,,normal,,none,0.0
video_000003_w0042,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:06:53-03:00,2025-08-16T06:07:23-03:00,30.0,default_zone,4,0,0.0001194907674876807,2.9872691871920176e-05,1.2651901062790374e-05,0.0,False,activity_proxy_distribution,0.7384429144433702,0.3696372513549383,mapping_override,2025-08-16 06:06:53-03:00,2025-08-16 06:07:23-03:00,0.03650861239297743,2.1853563611733343e-05,0.010967881212421442,,normal,,none,0.0
video_000003_w0043,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:07:03-03:00,2025-08-16T06:07:33-03:00,30.0,default_zone,4,0,0.00010882784699920274,2.7206961749800686e-05,1.3685413335069098e-05,0.0,False,activity_proxy_distribution,0.7373191309148587,0.36868959398888335,mapping_override,2025-08-16 06:07:03-03:00,2025-08-16 06:07:33-03:00,0.021129096772497642,1.9588836302178895e-05,0.006352441217160818,,normal,,none,0.0
video_000003_w0044,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:07:13-03:00,2025-08-16T06:07:43-03:00,30.0,default_zone,4,0,0.00012298765685206565,3.074691421301641e-05,1.507473243277205e-05,0.0,False,activity_proxy_distribution,0.777174115176574,0.348923501558301,mapping_override,2025-08-16 06:07:13-03:00,2025-08-16 06:07:43-03:00,0.027532327008654624,2.2596277659969064e-05,0.008275515496958366,,normal,,none,0.0
video_000003_w0045,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:07:23-03:00,2025-08-16T06:07:53-03:00,30.0,default_zone,4,0,0.00011761241220492972,2.940310305123243e-05,1.4203510352198425e-05,0.0,False,activity_proxy_distribution,0.7642218339416139,0.3645083117750548,mapping_override,2025-08-16 06:07:23-03:00,2025-08-16 06:07:53-03:00,0.018763091054110653,2.1454614514205257e-05,0.005643945546393139,,normal,,none,0.0
video_000003_w0046,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:07:33-03:00,2025-08-16T06:08:03-03:00,30.0,default_zone,4,0,0.00011392403587725161,2.8481008969312903e-05,1.5643830344516373e-05,0.0,False,activity_proxy_distribution,0.7751529092169387,0.3586778298092513,mapping_override,2025-08-16 06:07:33-03:00,2025-08-16 06:08:03-03:00,0.029295484317130693,2.06712300177877e-05,0.00880311515615166,,normal,,none,0.0
video_000003_w0047,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:07:43-03:00,2025-08-16T06:08:13-03:00,30.0,default_zone,4,0,8.612467720941671e-05,2.1531169302354177e-05,1.1100294810270131e-05,0.0,False,activity_proxy_distribution,0.7238657427309395,0.39436951172300827,mapping_override,2025-08-16 06:07:43-03:00,2025-08-16 06:08:13-03:00,0.03569168191375696,1.476684698959431e-05,0.010717841367019804,,normal,,none,0.0
video_000003_w0048,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:07:53-03:00,2025-08-16T06:08:23-03:00,30.0,default_zone,4,0,7.641766467925137e-05,1.9104416169812843e-05,1.0775927221663132e-05,0.0,False,activity_proxy_distribution,0.6974711577232663,0.40921063750697806,mapping_override,2025-08-16 06:07:53-03:00,2025-08-16 06:08:23-03:00,0.03041523676975378,1.2705147627303497e-05,0.009133464634265245,,normal,,none,0.0
video_000003_w0049,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:08:03-03:00,2025-08-16T06:08:33-03:00,30.0,default_zone,4,0,9.237941281294108e-05,2.309485320323527e-05,1.2887396555823712e-05,0.0,False,activity_proxy_distribution,0.7551078384878371,0.3646721550051107,mapping_override,2025-08-16 06:08:03-03:00,2025-08-16 06:08:33-03:00,0.04453848250186738,1.6095307663257844e-05,0.013372811465924494,,normal,,none,0.0
video_000003_w0050,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:08:13-03:00,2025-08-16T06:08:43-03:00,30.0,default_zone,4,0,0.00010227396124413702,2.5568490311034256e-05,1.243646385775399e-05,0.0,False,activity_proxy_distribution,0.7481593219839212,0.3667097668310999,mapping_override,2025-08-16 06:08:13-03:00,2025-08-16 06:08:43-03:00,0.009288472670761397,1.8196838296638493e-05,0.002799279588036066,,normal,,none,0.0
video_000003_w0051,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:08:23-03:00,2025-08-16T06:08:53-03:00,30.0,default_zone,4,0,0.00010266221349571522,2.5665553373928805e-05,1.0720554585534152e-05,0.0,False,activity_proxy_distribution,0.7245390569443868,0.3842479812528789,mapping_override,2025-08-16 06:08:23-03:00,2025-08-16 06:08:53-03:00,0.017538214421779053,1.8279300271113054e-05,0.005274259836723494,,normal,,none,0.0
video_000003_w0052,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:08:33-03:00,2025-08-16T06:09:03-03:00,30.0,default_zone,4,0,9.195304017768359e-05,2.2988260044420897e-05,9.850687250144772e-06,0.0,False,activity_proxy_distribution,0.7045337577698256,0.3997489409820223,mapping_override,2025-08-16 06:08:33-03:00,2025-08-16 06:09:03-03:00,0.030495478973836743,1.600474919457586e-05,0.009159847016587225,,normal,,none,0.0
video_000003_w0053,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:08:43-03:00,2025-08-16T06:09:13-03:00,30.0,default_zone,4,0,0.00010363828608609245,2.5909571521523113e-05,1.096419011185079e-05,0.0,False,activity_proxy_distribution,0.6820685293516654,0.41172796315096416,mapping_override,2025-08-16 06:08:43-03:00,2025-08-16 06:09:13-03:00,0.029712451753911226,1.8486611040608478e-05,0.008926676153901794,,normal,,none,0.0
video_000003_w0054,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:08:53-03:00,2025-08-16T06:09:23-03:00,30.0,default_zone,4,0,0.00011142023503764401,2.7855058759411003e-05,1.1356387951031954e-05,0.0,False,activity_proxy_distribution,0.7215712597229158,0.3919079097705077,mapping_override,2025-08-16 06:08:53-03:00,2025-08-16 06:09:23-03:00,0.0459961648577468,2.0139440800633545e-05,0.013812947065884483,,normal,,none,0.0
video_000003_w0055,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:09:03-03:00,2025-08-16T06:09:33-03:00,30.0,default_zone,4,0,0.00011032198624126485,2.758049656031621e-05,1.0179892745129915e-05,0.0,False,activity_proxy_distribution,0.6820603061941597,0.41807857365783047,mapping_override,2025-08-16 06:09:03-03:00,2025-08-16 06:09:33-03:00,0.02617066388732273,1.9906180687277845e-05,0.007865133492677912,,normal,,none,0.0
video_000003_w0056,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:09:13-03:00,2025-08-16T06:09:43-03:00,30.0,default_zone,4,0,0.00011329172851901604,2.832293212975401e-05,1.0728633244342804e-05,0.0,False,activity_proxy_distribution,0.7347185125972224,0.3897350068351706,mapping_override,2025-08-16 06:09:13-03:00,2025-08-16 06:09:43-03:00,0.02834356682265991,2.0536932501101186e-05,0.008517445899548745,,normal,,none,0.0
video_000003_w0057,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:09:23-03:00,2025-08-16T06:09:53-03:00,30.0,default_zone,4,0,0.00011766864660647988,2.941716165161997e-05,1.0527428373106707e-05,0.0,False,activity_proxy_distribution,0.7292522735831014,0.388799437211931,mapping_override,2025-08-16 06:09:23-03:00,2025-08-16 06:09:53-03:00,0.043249344377341147,2.146655829499821e-05,0.012989829904008843,,normal,,none,0.0
video_000003_w0058,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:09:33-03:00,2025-08-16T06:10:03-03:00,30.0,default_zone,4,0,0.00011602909633756653,2.9007274084391632e-05,1.0887516381384835e-05,0.0,False,activity_proxy_distribution,0.7220760483754075,0.3948920367590946,mapping_override,2025-08-16 06:09:33-03:00,2025-08-16 06:10:03-03:00,0.006434906068742495,2.1118329657880668e-05,0.0019452546513832648,,normal,,none,0.0
video_000003_w0059,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:09:43-03:00,2025-08-16T06:10:13-03:00,30.0,default_zone,4,0,0.00011049835924220968,2.762458981055242e-05,1.2023538961905138e-05,0.0,False,activity_proxy_distribution,0.6710813894014842,0.4280620862123634,mapping_override,2025-08-16 06:09:43-03:00,2025-08-16 06:10:13-03:00,0.033170049453268693,1.9943641039002258e-05,0.009964975384707909,,normal,,none,0.0
video_000003_w0060,video_000003,free_range,room_1,room_1_16_17_aug,2025-08-16T06:09:53-03:00,2025-08-16T06:10:23-03:00,30.0,default_zone,4,0,0.00012185440084474901,3.0463600211187253e-05,1.7464517389421617e-05,0.0,False,activity_proxy_distribution,0.768437310111893,0.3646380962045065,mapping_override,2025-08-16 06:09:53-03:00,2025-08-16 06:10:23-03:00,0.06342399000785691,2.2355582267814546e-05,0.019042845909944543,,normal,,none,0.0
