window_id,media_id,system_id,room_id,session_id,start_time,end_time,start_time_dt,end_time_dt,event_id,event_type,event_phase,seconds_from_event_start,seconds_from_event_end,event_start_time,event_end_time,overlaps_event,activity_mean,normalized_activity,mobility_index,spatial_freedom_index,occupancy_imbalance_index,drinking_activity_fraction,feeding_activity_fraction,general_activity_fraction,feeding_plus_drinking_activity_fraction,functional_area_activity_fraction,semantic_transition_proxy,audio_rms,audio_short_time_energy,audio_zero_crossing_rate,audio_spectral_centroid,audio_spectral_bandwidth,audio_spectral_rolloff,temp_context,rh_context,model_name,model_type,state_id,state_probability_max,posterior_state_0,posterior_state_1,posterior_state_2,posterior_state_3,state_label,risk_score,risk_level,sustained_risk_flag,high_risk_flag
video_000019_w0097,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:39:01-03:00,2025-08-16T19:39:31-03:00,2025-08-16 19:39:01-03:00,2025-08-16 19:39:31-03:00,,,outside_event_window,,,,,False,0.0002223247156254931,0.0036299342917493834,0.004634873647398573,0.4409243219636784,0.526483395069306,0.10488249935514536,0.03530077224221538,0.8598167284026392,0.14018327159736074,0.14018327159736074,0.006979732143913349,0.0394743308424949,0.0015658679185435,0.04238136485219,1051.7086181640625,1467.1051025390625,1928.1666259765625,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9983779426766507,0.0016220573240605732,0.0,0.9983779426766507,0.0,localized_low_activity_concentration_2,0.31768276870463924,low,False,False
video_000019_w0098,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:39:11-03:00,2025-08-16T19:39:41-03:00,2025-08-16 19:39:11-03:00,2025-08-16 19:39:41-03:00,,,outside_event_window,,,,,False,0.00022994778313053152,0.0038845401804642197,0.0067463563271755525,0.45649395942226545,0.5162243743227868,0.11830642669131407,0.032135865652565834,0.8495577076561202,0.1504422923438799,0.1504422923438799,0.013423927336168665,0.0397797115147113,0.0015891377115622,0.0422513484954834,1064.7264404296875,1496.389892578125,1940.9666748046875,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999778414821177,2.2158518109487046e-05,0.0,0.9999778414821177,0.0,localized_low_activity_concentration_2,0.3178172321056528,low,False,False
video_000019_w0099,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:39:21-03:00,2025-08-16T19:39:51-03:00,2025-08-16 19:39:21-03:00,2025-08-16 19:39:51-03:00,,,outside_event_window,,,,,False,0.00024985102374759866,0.004549296495722385,0.01220716694040571,0.5176442151257454,0.496100459244182,0.10835481045858542,0.06221139696389923,0.8294337925775153,0.17056620742248466,0.17056620742248466,0.030075531311333472,0.039003025740385,0.0015230897115543,0.0432294718921184,1064.8743896484375,1485.4027099609375,1941.0999755859373,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999999999781721,2.160571492661111e-11,0.0,0.9999999999781721,0.0,localized_low_activity_concentration_2,0.317819094415047,low,False,False
video_000019_w0100,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:39:31-03:00,2025-08-16T19:40:01-03:00,2025-08-16 19:39:31-03:00,2025-08-16 19:40:01-03:00,,,outside_event_window,,,,,False,0.00024397912776395162,0.004353178686930924,0.006719589165252525,0.5021486018825909,0.5049644901031611,0.09611359684391581,0.06558857971958969,0.8382978234364944,0.1617021765635055,0.1617021765635055,0.012241213614669597,0.0393368527293205,0.0015492828097194,0.0434910133481025,1057.35400390625,1456.5679931640625,1935.1666259765625,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999999990250217,9.75369622000873e-10,0.0,0.9999999990250217,0.0,localized_low_activity_concentration_2,0.317819094335083,low,False,False
video_000019_w0101,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:39:41-03:00,2025-08-16T19:40:11-03:00,2025-08-16 19:39:41-03:00,2025-08-16 19:40:11-03:00,,,outside_event_window,,,,,False,0.0002655289364459653,0.005072929389321055,0.01748530180326278,0.5862401957896759,0.458516986000701,0.1386715749631733,0.06947810570279235,0.7918503193340343,0.20814968066596568,0.20814968066596568,0.046447504102460145,0.0396804325282573,0.0015772333135828,0.0434486791491508,1049.6273193359375,1439.0989990234375,1934.6666259765625,23.7,43.0,semantic_video_only,gaussian_hmm,2,1.0,2.6256440422227757e-20,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000019_w0102,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:39:51-03:00,2025-08-16T19:40:21-03:00,2025-08-16 19:39:51-03:00,2025-08-16 19:40:21-03:00,,,outside_event_window,,,,,False,0.00025558118243983093,0.004740680363876324,0.024885703439910534,0.6252641875835814,0.4112396213115782,0.21056233224716367,0.04486471310792478,0.7445729546449115,0.2554270453550884,0.2554270453550884,0.07189075728399036,0.0397184416651725,0.0015803723363205,0.042683720588684,1051.040283203125,1443.0780029296875,1937.066650390625,23.7,43.0,semantic_video_only,gaussian_hmm,2,1.0,8.12938806135613e-30,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000019_w0103,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:40:01-03:00,2025-08-16T19:40:31-03:00,2025-08-16 19:40:01-03:00,2025-08-16 19:40:31-03:00,,,outside_event_window,,,,,False,0.0002739610881690169,0.005354558206304102,0.008598698334025203,0.6270516608212504,0.40124357270222977,0.2267306908792048,0.03869240308523203,0.7345769060355631,0.26542309396443686,0.26542309396443686,0.016168358632041108,0.0394114591181278,0.0015559722669422,0.0429785214364528,1054.083740234375,1446.662353515625,1937.0,23.7,43.0,semantic_video_only,gaussian_hmm,2,1.0,1.0735231218375278e-31,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000019_w0104,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:40:11-03:00,2025-08-16T19:40:41-03:00,2025-08-16 19:40:11-03:00,2025-08-16 19:40:41-03:00,,,outside_event_window,,,,,False,0.00024722806735755714,0.004461691323355043,0.018834966211939183,0.5494303739087298,0.45361618032086537,0.1835730632850813,0.02947742306072001,0.7869495136541986,0.21305048634580132,0.21305048634580132,0.052372607618635506,0.0390930324792861,0.0015307819703593,0.0430389828979969,1046.43212890625,1433.8536376953125,1923.7332763671875,23.7,43.0,semantic_video_only,gaussian_hmm,2,1.0,1.5493299039437147e-17,0.0,1.0,0.0,localized_low_activity_concentration_2,0.3178190944169335,low,False,False
video_000019_w0105,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:40:21-03:00,2025-08-16T19:40:51-03:00,2025-08-16 19:40:21-03:00,2025-08-16 19:40:51-03:00,,,outside_event_window,,,,,False,0.00020024727872522714,0.002892561122900657,0.029530603103048513,0.3909643809084171,0.5453022147109254,0.09769612454650668,0.02366832740923447,0.8786355480442588,0.12136445195574115,0.12136445195574115,0.09168603439006018,0.0389455705881118,0.0015203566290438,0.0441516600549221,1047.913818359375,1431.9471435546875,1927.1666259765625,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.6432013493376796,0.35679865066209465,0.0,0.6432013493376796,0.0,localized_low_activity_concentration_2,0.2878319727804735,low,False,False
video_000019_w0106,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:40:31-03:00,2025-08-16T19:41:01-03:00,2025-08-16 19:40:31-03:00,2025-08-16 19:41:01-03:00,,,outside_event_window,,,,,False,0.00015630634502991194,0.0014249602565747294,0.024126884303540024,0.19038328907971383,0.6224002551240513,0.029920528091027496,0.014345883451587962,0.9557335884573845,0.04426641154261546,0.04426641154261546,0.0770980404131257,0.0390912927687168,0.0015321694081649,0.0441017784178257,1045.0611572265625,1428.84814453125,1927.36669921875,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999997889972,0.9999999997889972,0.0,2.1026202859732073e-10,0.0,localized_low_activity_concentration,0.23377415317486555,low,False,False
video_000019_w0107,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:40:41-03:00,2025-08-16T19:41:11-03:00,2025-08-16 19:40:41-03:00,2025-08-16 19:41:11-03:00,,,outside_event_window,,,,,False,0.00019614540948269778,0.0027555611470778045,0.039540343116181126,0.4809572947821074,0.4970287540799623,0.14339606326698753,0.02624184931971678,0.8303620874132956,0.1696379125867043,0.1696379125867043,0.1253715010440889,0.0386589914560318,0.0014979633269831,0.044841032475233,1046.8463134765625,1426.2767333984375,1929.7667236328125,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999999999890861,1.1139944641849977e-11,0.0,0.9999999999890861,0.0,localized_low_activity_concentration_2,0.3178190944160691,low,False,False
video_000019_w0108,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:40:51-03:00,2025-08-16T19:41:21-03:00,2025-08-16 19:40:51-03:00,2025-08-16 19:41:21-03:00,,,outside_event_window,,,,,False,0.00020854730761736087,0.0031697771164680495,0.004398371799135487,0.4882179330893263,0.49107984335257426,0.1506611559923471,0.02492566732174535,0.8244131766859076,0.17558682331409248,0.17558682331409248,0.007265092725359509,0.0388961657881736,0.0015159266768023,0.0444192439317703,1043.8692626953125,1418.928466796875,1925.8333740234373,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999999903157004,9.684902409257857e-09,0.0,0.9999999903157004,0.0,localized_low_activity_concentration_2,0.3178190936031581,low,False,False
video_000019_w0109,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:41:01-03:00,2025-08-16T19:41:31-03:00,2025-08-16 19:41:01-03:00,2025-08-16 19:41:31-03:00,,,outside_event_window,,,,,False,0.00022853443254765198,0.0038373351175440976,0.007120614481025875,0.5033267162615522,0.47847818839766454,0.16544275565483046,0.022745722614171713,0.8118115217309979,0.18818847826900217,0.18818847826900217,0.014781599662483358,0.0391104258596897,0.0015328481094911,0.0444192513823509,1039.9429931640625,1415.670654296875,1922.933349609375,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999999998108251,1.8980291762529643e-10,0.0,0.9999999998108251,0.0,localized_low_activity_concentration_2,0.3178190944011811,low,False,False
video_000019_w0110,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:41:11-03:00,2025-08-16T19:41:41-03:00,2025-08-16 19:41:11-03:00,2025-08-16 19:41:41-03:00,,,outside_event_window,,,,,False,0.0001753757330031173,0.002061866392976769,0.031222435856683474,0.30022754131518675,0.577741953002997,0.07962581110115635,0.009298902562513279,0.9110752863363303,0.08892471366366964,0.08892471366366964,0.09926376460533246,0.0393527895212173,0.0015518128639087,0.044065486639738,1036.053466796875,1408.1202392578125,1920.7332763671875,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999471324268696,0.9999471324268696,0.0,5.286757292185191e-05,0.0,localized_low_activity_concentration,0.23377859640937926,low,False,False
video_000019_w0111,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:41:21-03:00,2025-08-16T19:41:51-03:00,2025-08-16 19:41:21-03:00,2025-08-16 19:41:51-03:00,,,outside_event_window,,,,,False,0.0001687864671920478,0.0018417888616290815,0.003158422369723082,0.2939993670536568,0.5759793265934954,0.08585637832309878,0.004830961750072517,0.9093126599268286,0.0906873400731713,0.0906873400731713,0.006230567221942417,0.0394491963088512,0.0015600329497829,0.0439385026693344,1030.1573486328125,1405.155517578125,1915.6666259765625,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999983174348,0.9999999983174348,0.0,1.6831694080305294e-09,0.0,localized_low_activity_concentration,0.23377415329897036,low,False,False
video_000019_w0112,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:41:31-03:00,2025-08-16T19:42:01-03:00,2025-08-16 19:41:31-03:00,2025-08-16 19:42:01-03:00,,,outside_event_window,,,,,False,0.00015767444427991804,0.0014706539520808598,0.004603349314440544,0.2751256243479163,0.5862589836457059,0.07394340649648566,0.006464276524475002,0.9195923169790393,0.08040768302096066,0.08040768302096066,0.01191297182661314,0.0392985939979553,0.0015482227317988,0.0441773608326911,1034.60791015625,1408.8843994140625,1915.63330078125,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999999363354,0.9999999999363354,0.0,6.429290273385639e-11,0.0,localized_low_activity_concentration,0.2337741531629176,low,False,False
video_000019_w0113,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:41:41-03:00,2025-08-16T19:42:11-03:00,2025-08-16 19:41:41-03:00,2025-08-16 19:42:11-03:00,,,outside_event_window,,,,,False,0.00015986514396596854,0.0015438220094416992,0.012033794442387178,0.35987399292967226,0.5497485868597793,0.10671696971239128,0.010201110094496046,0.8830819201931127,0.11691807980688733,0.11691807980688733,0.03651039678592663,0.0395280495285987,0.0015656423056498,0.043816041201353,1030.587646484375,1412.0262451171875,1910.433349609375,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999959101725796,0.9999959101725796,0.0,4.089826513685618e-06,0.0,localized_low_activity_concentration,0.23377449688638438,low,False,False
video_000019_w0114,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:41:51-03:00,2025-08-16T19:42:21-03:00,2025-08-16 19:41:51-03:00,2025-08-16 19:42:21-03:00,,,outside_event_window,,,,,False,0.0001728520761995848,0.001977577767321814,0.0033231878704370666,0.348183894715556,0.5487694182291707,0.11317991449009729,0.004717333947398726,0.8821027515625041,0.11789724843749602,0.11789724843749602,0.00646294477770599,0.0391020365059375,0.0015335517236962,0.0440821200609207,1043.450927734375,1422.4224853515625,1921.36669921875,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.999992483592959,0.999992483592959,0.0,7.516407533608316e-06,0.0,localized_low_activity_concentration,0.23377478487351205,low,False,False
video_000019_w0115,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:42:01-03:00,2025-08-16T19:42:31-03:00,2025-08-16 19:42:01-03:00,2025-08-16 19:42:31-03:00,,,outside_event_window,,,,,False,0.00018381057187879276,0.0023435849592479438,0.0036647911119036354,0.336658183811074,0.5552437519993052,0.106432309021997,0.00499060564536454,0.8885770853326385,0.11142291466736154,0.11142291466736154,0.006747605468100249,0.0393052883446216,0.0015498597640544,0.0437480136752128,1042.861083984375,1422.1815185546875,1920.9666748046875,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999615440638374,0.9999615440638374,0.0,3.8455936504865915e-05,0.0,localized_low_activity_concentration,0.2337773851843719,low,False,False
video_000019_w0116,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:42:11-03:00,2025-08-16T19:42:41-03:00,2025-08-16 19:42:11-03:00,2025-08-16 19:42:41-03:00,,,outside_event_window,,,,,False,0.0002326954338059295,0.00397631006727491,0.015922478775457025,0.4688605413898126,0.5114468795714231,0.11974021214940118,0.03547957494584231,0.8447802129047565,0.15521978709524348,0.15521978709524348,0.04379687242788197,0.039061676710844,0.0015315542696043,0.0439687371253967,1045.01123046875,1419.265869140625,1921.7332763671875,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999776925920504,2.230740788030564e-05,0.0,0.9999776925920504,0.0,localized_low_activity_concentration_2,0.31781721959212655,low,False,False
video_000019_w0117,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:42:21-03:00,2025-08-16T19:42:51-03:00,2025-08-16 19:42:21-03:00,2025-08-16 19:42:51-03:00,,,outside_event_window,,,,,False,0.00023241012273097616,0.003966780848262921,0.009615437072268572,0.5154314322392756,0.48865124464314136,0.13547537729153933,0.04254004473198594,0.8219845779764747,0.17801542202352527,0.17801542202352527,0.02279563492828176,0.0390379279851913,0.0015282217646017,0.043976292014122,1036.630126953125,1406.1129150390625,1912.36669921875,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999999998672138,1.331982923249643e-10,0.0,0.9999999998672138,0.0,localized_low_activity_concentration_2,0.3178190944058698,low,False,False
video_000019_w0118,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:42:31-03:00,2025-08-16T19:43:01-03:00,2025-08-16 19:42:31-03:00,2025-08-16 19:43:01-03:00,,,outside_event_window,,,,,False,0.0002445121162357585,0.004370980182647636,0.004280824166169713,0.51288613929494,0.4879368337377148,0.13954583741926055,0.039183995509691275,0.8212701670710482,0.17872983292895184,0.17872983292895184,0.004070460127721227,0.0388117954134941,0.0015093550318852,0.0439566411077976,1036.35498046875,1407.15380859375,1914.2667236328125,23.7,43.0,semantic_video_only,gaussian_hmm,2,0.9999999993251549,6.749521314414995e-10,0.0,0.9999999993251549,0.0,localized_low_activity_concentration_2,0.3178190943602412,low,False,False
video_000019_w0119,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:42:41-03:00,2025-08-16T19:43:11-03:00,2025-08-16 19:42:41-03:00,2025-08-16 19:43:11-03:00,,,outside_event_window,,,,,False,0.00018736926972956602,0.002462443335926996,0.02436133784668403,0.3295676283665447,0.5633955921094986,0.09456739579371296,0.008703678763455052,0.8967289254428319,0.10327107455716801,0.10327107455716801,0.07545875837178377,0.0388604067265987,0.0015131752006709,0.0444797202944755,1036.8553466796875,1402.9632568359375,1916.3333740234373,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9998551215906933,0.9998551215906933,0.0,0.00014487840845463207,0.0,localized_low_activity_concentration,0.23378632945449643,low,False,False
video_000019_w0120,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:42:51-03:00,2025-08-16T19:43:21-03:00,2025-08-16 19:42:51-03:00,2025-08-16 19:43:21-03:00,,,outside_event_window,,,,,False,0.00018968417368038593,0.00253975974133708,0.0069700667531292435,0.26975938764561663,0.5807030418901429,0.08542628357989568,0.0005373411966281034,0.9140363752234762,0.08596362477652378,0.08596362477652378,0.01730744978064429,0.0398918390274047,0.0015977889997884,0.0438266284763813,1034.7039794921875,1413.2279052734375,1917.5333251953125,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999990614015,0.9999999990614015,0.0,9.39201774616837e-10,0.0,localized_low_activity_concentration,0.23377415323644343,low,False,False
video_000019_w0121,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:43:01-03:00,2025-08-16T19:43:31-03:00,2025-08-16 19:43:01-03:00,2025-08-16 19:43:31-03:00,,,outside_event_window,,,,,False,0.00017228627456360198,0.0019586803315755743,0.003829846167192466,0.26413315309800317,0.5867740683684132,0.0772303837962638,0.0026622145019897007,0.9201074017017465,0.0798925982982535,0.0798925982982535,0.008195899783631881,0.0397484228014946,0.0015867168549448,0.0449105724692344,1048.7041015625,1432.9346923828125,1930.5999755859373,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999999072315,0.9999999999072315,0.0,9.213531997853476e-11,0.0,localized_low_activity_concentration,0.23377415316496272,low,False,False
video_000019_w0122,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:43:11-03:00,2025-08-16T19:43:41-03:00,2025-08-16 19:43:11-03:00,2025-08-16 19:43:41-03:00,,,outside_event_window,,,,,False,0.00017679789520520393,0.0021093657587005535,0.006856482624306938,0.3142809287851098,0.5688409797243581,0.09090761012546719,0.006918076816841471,0.9021743130576914,0.09782568694230866,0.09782568694230866,0.01793308864405517,0.0401250347495079,0.0016154876211658,0.0443497076630592,1056.31982421875,1457.0606689453125,1936.066650390625,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999848296285,0.9999999848296285,0.0,1.5169504794354235e-08,0.0,localized_low_activity_concentration,0.23377415443208477,low,False,False
video_000019_w0123,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:43:21-03:00,2025-08-16T19:43:51-03:00,2025-08-16 19:43:21-03:00,2025-08-16 19:43:51-03:00,,,outside_event_window,,,,,False,0.00017546030592509648,0.0020646910779146227,0.0034923301470569414,0.33365029920749734,0.5620174917493024,0.09535475436658453,0.009294420550779788,0.8953508250826356,0.10464917491736431,0.10464917491736431,0.006823487975055685,0.0393935106694698,0.0015528798103332,0.0448062643408775,1069.7391357421875,1469.38427734375,1946.63330078125,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999998419116435,0.9999998419116435,0.0,1.5808793528700767e-07,0.0,localized_low_activity_concentration,0.23377416644376,low,False,False
video_000019_w0124,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:43:31-03:00,2025-08-16T19:44:01-03:00,2025-08-16 19:43:31-03:00,2025-08-16 19:44:01-03:00,,,outside_event_window,,,,,False,0.0001735136018396588,0.001999672327469336,0.01197057148132704,0.39128887737389584,0.5287331768903296,0.13059075720691293,0.00734273256942415,0.862066510223663,0.13793348977633707,0.13793348977633707,0.03523600284032835,0.0393156968057155,0.0015469915233552,0.0447110272943973,1063.3375244140625,1451.7098388671875,1940.4666748046875,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9918531075675727,0.9918531075675727,0.0,0.008146892431554397,0.0,localized_low_activity_concentration,0.23445885825302118,low,False,False
video_000019_w0125,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:43:41-03:00,2025-08-16T19:44:11-03:00,2025-08-16 19:43:41-03:00,2025-08-16 19:44:11-03:00,,,outside_event_window,,,,,False,0.00016701894857962742,0.00178275479865668,0.005271293457533838,0.35514816768954566,0.5421443938852435,0.12147096885242799,0.003051303928995221,0.8754777272185769,0.12452227278142321,0.12452227278142321,0.013411216994913875,0.0399544425308704,0.001602288801223,0.043982345610857,1051.2427978515625,1430.9796142578125,1932.7667236328125,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.999945004893358,0.999945004893358,0.0,5.499510718506687e-05,0.0,localized_low_activity_concentration,0.23377877521804713,low,False,False
video_000019_w0126,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:43:51-03:00,2025-08-16T19:44:21-03:00,2025-08-16 19:43:51-03:00,2025-08-16 19:44:21-03:00,,,outside_event_window,,,,,False,0.000175964364012139,0.002081526316108504,0.007666296056917864,0.400848511854819,0.5403495896887452,0.10256834759678655,0.02374872938113495,0.8736829230220786,0.1263170769779215,0.1263170769779215,0.020697425452139703,0.0402019582688808,0.0016236392548307,0.044118408113718,1061.1185302734375,1450.966796875,1949.36669921875,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9998418589221484,0.9998418589221484,0.0,0.00015814107780281897,0.0,localized_low_activity_concentration,0.23378744411495048,low,False,False
video_000019_w0127,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:44:01-03:00,2025-08-16T19:44:31-03:00,2025-08-16 19:44:01-03:00,2025-08-16 19:44:31-03:00,,,outside_event_window,,,,,False,0.00017956818571494498,0.002201891802417825,0.017785585856992123,0.27975328643956915,0.5938385258433998,0.04842080894578769,0.02440733187747916,0.9271718591767332,0.07282814082326684,0.07282814082326684,0.05414753865099882,0.0407779179513454,0.0016691791824996,0.0433927401900291,1108.0703125,1527.099609375,2034.5333251953125,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999998672138,0.9999999998672138,0.0,1.3265025672750048e-10,0.0,localized_low_activity_concentration,0.23377415316848404,low,False,False
video_000019_w0128,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:44:11-03:00,2025-08-16T19:44:41-03:00,2025-08-16 19:44:11-03:00,2025-08-16 19:44:41-03:00,,,outside_event_window,,,,,False,0.00019210841950451944,0.0026207280998238433,0.004177922060868296,0.2984060911590989,0.586559264304424,0.05623218358242639,0.023875218779816333,0.9198925976377573,0.08010740236224273,0.08010740236224273,0.007811374636638687,0.0399673134088516,0.0016004695789888,0.0443194694817066,1127.924560546875,1558.8504638671875,2052.0,23.7,43.0,semantic_video_only,gaussian_hmm,0,0.9999999995379767,0.9999999995379767,0.0,4.6281016867623196e-10,0.0,localized_low_activity_concentration,0.23377415319644804,low,False,False
video_000019_w0129,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:44:21-03:00,2025-08-16T19:44:51-03:00,2025-08-16 19:44:21-03:00,2025-08-16 19:44:51-03:00,,,outside_event_window,,,,,False,0.00018997394676666267,0.00254943798885468,0.01879824938096282,0.11247947988956103,0.6432714069336392,0.018030043996786475,0.005365215736241038,0.9766047402669724,0.023395259733027515,0.023395259733027515,0.056712142629215145,0.0393811613321304,0.0015531001845374,0.045516800135374,1165.81005859375,1607.3258056640625,2128.699951171875,23.7,43.0,semantic_video_only,gaussian_hmm,0,1.0,1.0,0.0,3.1594616443165332e-15,0.0,localized_low_activity_concentration,0.23377415315736824,low,False,False
video_000019_w0130,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:44:31-03:00,2025-08-16T19:45:01-03:00,2025-08-16 19:44:31-03:00,2025-08-16 19:45:01-03:00,,,outside_event_window,,,,,False,0.0001864717151976139,0.0024324655521638775,0.00816270365603878,0.1770366477113159,0.6227305771092762,0.03956330322853337,0.004372786328857057,0.9560639104426095,0.04393608955739042,0.04393608955739042,0.021533259231746885,0.0388562902808189,0.0015119737945497,0.0459023080766201,1139.440673828125,1571.1065673828125,2071.7666015625,23.7,43.0,semantic_video_only,gaussian_hmm,0,1.0,1.0,0.0,3.147335241823247e-14,0.0,localized_low_activity_concentration,0.23377415315737723,low,False,False
video_000019_w0131,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:44:41-03:00,2025-08-16T19:45:11-03:00,2025-08-16 19:44:41-03:00,2025-08-16 19:45:11-03:00,,,outside_event_window,,,,,False,0.0001982199451756767,0.002824849396648262,0.005756159770640043,0.19381184656514772,0.6217841667299773,0.027913829631211518,0.01696867030547795,0.9551175000633105,0.04488249993668947,0.04488249993668947,0.012595883976620866,0.0384719967842102,0.0014820543583482,0.0457239188253879,1142.1043701171875,1572.4573974609375,2074.433349609375,23.7,43.0,semantic_video_only,gaussian_hmm,0,1.0,1.0,0.0,1.0410342779659072e-13,0.0,localized_low_activity_concentration,0.23377415315740033,low,False,False
video_000019_w0132,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:44:51-03:00,2025-08-16T19:45:21-03:00,2025-08-16 19:44:51-03:00,2025-08-16 19:45:21-03:00,,,outside_event_window,,,,,False,0.00017031206656004845,0.0018927429667391134,0.0024650784893470437,0.2028127646022792,0.6187938639222627,0.03171435767331033,0.016158445071093618,0.9521271972555959,0.04787280274440395,0.04787280274440395,0.003800528042098881,0.0385907776653766,0.0014915168285369,0.0447820797562599,1091.48876953125,1499.774169921875,1976.566650390625,23.7,43.0,semantic_video_only,gaussian_hmm,0,1.0,1.0,0.0,5.436115273978575e-14,0.0,localized_low_activity_concentration,0.2337741531573845,low,False,False
video_000019_w0133,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:45:01-03:00,2025-08-16T19:45:31-03:00,2025-08-16 19:45:01-03:00,2025-08-16 19:45:31-03:00,,,outside_event_window,,,,,False,0.00015697203103223325,0.0014471937703293984,0.008261347834580384,0.1434160681671127,0.6350885002714521,0.007553317022144391,0.02402484937307012,0.9684218336047855,0.03157816639521451,0.03157816639521451,0.02416104065116602,0.0381986871361732,0.0014612674713134,0.0451917685568332,1071.906494140625,1464.6268310546875,1949.4666748046875,23.7,43.0,semantic_video_only,gaussian_hmm,0,1.0,1.0,0.0,9.080663999241008e-16,0.0,localized_low_activity_concentration,0.23377415315736752,low,False,False
video_000019_w0134,video_000019,free_range,room_1,room_1_16_17_aug,2025-08-16T19:45:11-03:00,2025-08-16T19:45:41-03:00,2025-08-16 19:45:11-03:00,2025-08-16 19:45:41-03:00,,,outside_event_window,,,,,False,0.00013127681805700478,0.0005889890474995091,0.004023026494199463,0.09664601863999216,0.6471242808079516,0.004014111423594135,0.015528274435121003,0.9804576141412849,0.01954238585871514,0.01954238585871514,0.012035780536499356,0.0383554697036743,0.0014740552287548,0.0457314774394035,1062.717041015625,1441.2872314453125,1944.2332763671875,23.7,43.0,semantic_video_only,gaussian_hmm,0,1.0,1.0,0.0,5.040719912717258e-17,0.0,localized_low_activity_concentration,0.23377415315736727,low,False,False
