state_id,window_count,activity_mean_mean,normalized_activity_mean,mobility_index_mean,spatial_freedom_index_mean,occupancy_imbalance_index_mean,drinking_activity_fraction_mean,feeding_activity_fraction_mean,general_activity_fraction_mean,feeding_plus_drinking_activity_fraction_mean,semantic_transition_proxy_mean,audio_rms_mean,audio_spectral_centroid_mean,temp_context_mean,rh_context_mean,state_probability_max_mean,model_name,model_type,window_fraction,component_activity,component_mobility,component_imbalance,component_low_spatial,component_transition,component_functional_shift,state_risk_weight,state_label
0,2963,0.0001748032460046965,0.002042745670129402,0.00983741959408059,0.29279550929179143,0.5819206754048035,0.06681116409794831,0.017934827163914865,0.9152540087381369,0.08474599126186318,0.028024992083300032,0.05012549974660469,1137.2802121757536,23.697316908538642,46.470806614917315,0.9838057384032154,semantic_video_only,gaussian_hmm,0.2569817866435386,0.0,0.0,0.5819206754048035,0.7072044907082086,0.0,0.08474599126186318,0.23377415315736724,localized_low_activity_concentration
1,3017,0.005412598566002742,0.17698197210005348,0.13470864835484217,0.9280411524826252,0.1803060477751127,0.25406156275613473,0.5096258974759158,0.23631253976794953,0.7636874602320505,0.036070892949349176,0.05527026910318769,1410.815411965658,23.673798475306594,47.64567451110374,0.9759018661622093,semantic_video_only,gaussian_hmm,0.2616652211621856,0.6147496679473629,0.620078597659374,0.1803060477751127,0.0719588475173748,0.6648094106477317,0.7636874602320505,0.4562480119402798,distributed_low_activity
2,2420,0.00023267206212691883,0.00397552946719478,0.014821138546723263,0.5291776748578219,0.47813647072882315,0.13854174544995726,0.04998845048788618,0.8114698040621565,0.18853019593784343,0.04012755973228973,0.057853484800285494,1135.6327323472203,23.695454545454545,48.76735537190083,0.9806246709810406,semantic_video_only,gaussian_hmm,0.209887250650477,0.006791948390922697,0.024747874189688282,0.47813647072882315,0.47082232514217814,1.0,0.18853019593784343,0.3178190944169335,localized_low_activity_concentration_2
3,3130,0.008695011703354407,0.2866126048358004,0.21121709828661425,0.8734053735077271,0.23755044444349957,0.2718777832200294,0.5585826521792775,0.16953956460069314,0.8304604353993068,0.03529424967184655,0.05843596558410896,1534.6347952650758,23.671357827476037,47.138338658146964,0.9747390020258178,semantic_video_only,gaussian_hmm,0.27146574154379877,1.0,1.0,0.23755044444349957,0.12659462649227293,0.6006376332177201,0.8304604353993068,0.6473711432157325,feeder_concentrated_activity
0,2680,0.007740435959866158,0.2547303467611061,0.18920174438390905,0.8998375725353516,0.2090050630231624,0.2691677033250419,0.5345574077939723,0.19627488888098574,0.8037251111190142,0.036301672170449266,0.06879510430535714,1421.4970318694614,23.676399253731343,49.639925373134325,0.9999291324469843,semantic_multimodal,gaussian_hmm,0.23243712055507373,1.0,1.0,0.2090050630231624,0.10016242746464843,0.9125557893951941,0.8037251111190142,0.6766455091763021,feeder_concentrated_activity
1,3874,0.00019289386310538832,0.002646961445639347,0.011515417477632484,0.3710543722903111,0.546965852866443,0.09192348874598347,0.027777325054240194,0.8802991861997763,0.11970081380022365,0.03220848155228314,0.04689444839823592,1130.7088474003876,23.7,46.24083634486319,0.9998793061612395,semantic_multimodal,gaussian_hmm,0.3359930615784909,0.0,0.0,0.546965852866443,0.628945627709689,0.0,0.11970081380022365,0.21600951169685004,localized_low_activity_concentration
2,3467,0.006576529602736737,0.215856571572585,0.16165700454998128,0.9005175315040449,0.2098017503154293,0.2584689216621973,0.5345518261084887,0.20697925222931396,0.7930207477706861,0.03519134816390601,0.04767352022619589,1514.3423598701822,23.669584655321604,45.646091721949816,0.9995519843333925,semantic_multimodal,gaussian_hmm,0.30069384215091066,0.8457900145228812,0.8449810949806134,0.2098017503154293,0.0994824684959551,0.6650147646066946,0.7930207477706861,0.5728497678002243,feeder_concentrated_activity_2
3,1509,0.00022116473332590126,0.0035911915777322428,0.013522002804494927,0.4709731139395903,0.5052190234483662,0.11737634712337808,0.04407129609492231,0.8385523567816996,0.16144764321830038,0.036693895666941194,0.07081391376482085,1151.5085527686745,23.68744201457919,50.744201457919154,0.9990050761835578,semantic_multimodal,gaussian_hmm,0.13087597571552473,0.00374570553672647,0.011292851632421037,0.5052190234483662,0.5290268860604097,1.0,0.16144764321830038,0.3272948282301147,localized_low_activity_concentration_3
