room_id,date,temp_am_min,temp_am_max,temp_pm,rh_am,rh_pm,temp_am_mean,temp_daily_mean,rh_daily_mean,temp_daily_range,env_quality_flag,source_file
room_5,2025-09-04,23.2,24.3,23.7,51.0,57,23.75,23.725,54.0,1.1000000000000014,ok,Combined Room 5.xlsx
room_5,2025-09-05,23.1,24.1,23.8,58.0,71,23.6,23.700000000000003,64.5,1.0,ok,Combined Room 5.xlsx
room_5,2025-09-06,23.4,24.2,23.6,71.0,75,23.799999999999997,23.7,73.0,0.8000000000000007,ok,Combined Room 5.xlsx
room_5,2025-09-07,23.1,24.3,23.6,80.0,79,23.700000000000003,23.650000000000002,79.5,1.1999999999999993,ok,Combined Room 5.xlsx
room_5,2025-09-08,23.3,24.3,23.8,102.0,57,23.8,23.8,79.5,1.0,ok,Combined Room 5.xlsx
room_5,2025-09-09,23.4,24.4,23.8,47.0,49,23.9,23.85,48.0,1.0,ok,Combined Room 5.xlsx
room_5,2025-09-10,23.8,25.4,23.6,46.0,48,24.6,24.1,47.0,1.5999999999999979,ok,Combined Room 5.xlsx
room_5,2025-09-11,20.4,25.5,24.1,61.0,63,22.95,23.525,62.0,5.100000000000001,ok,Combined Room 5.xlsx
room_5,2025-09-12,20.4,25.5,23.9,47.0,48,22.95,23.424999999999997,47.5,5.100000000000001,ok,Combined Room 5.xlsx
room_5,2025-09-13,20.4,25.5,23.8,46.0,48,22.95,23.375,47.0,5.100000000000001,ok,Combined Room 5.xlsx
room_5,2025-09-14,20.1,25.1,23.6,45.0,48,22.6,23.1,46.5,5.0,ok,Combined Room 5.xlsx
room_5,2025-09-15,20.2,25.4,23.6,48.0,48,22.799999999999997,23.2,48.0,5.199999999999999,ok,Combined Room 5.xlsx
room_5,2025-09-16,23.1,25.9,23.5,43.0,50,24.5,24.0,46.5,2.799999999999997,ok,Combined Room 5.xlsx
room_5,2025-09-17,20.6,26.0,23.7,44.0,48,23.3,23.5,46.0,5.399999999999999,ok,Combined Room 5.xlsx
room_5,2025-09-18,20.5,26.3,23.9,50.0,63,23.4,23.65,56.5,5.800000000000001,ok,Combined Room 5.xlsx
room_5,2025-09-19,23.5,24.6,23.9,62.0,57,24.05,23.975,59.5,1.1000000000000014,ok,Combined Room 5.xlsx
room_5,2025-09-20,23.6,25.1,23.9,46.0,48,24.35,24.125,47.0,1.5,ok,Combined Room 5.xlsx
room_5,2025-09-21,20.8,25.3,23.8,45.0,46,23.05,23.425,45.5,4.5,ok,Combined Room 5.xlsx
room_5,2025-09-22,20.8,25.3,23.9,46.0,48,23.05,23.475,47.0,4.5,ok,Combined Room 5.xlsx
room_5,2025-09-23,20.8,25.2,23.9,46.0,57,23.0,23.45,51.5,4.399999999999999,ok,Combined Room 5.xlsx
room_5,2025-09-24,20.7,25.3,24.0,50.0,47,23.0,23.5,48.5,4.600000000000001,ok,Combined Room 5.xlsx
room_5,2025-09-25,23.3,25.9,23.9,43.0,48,24.6,24.25,45.5,2.599999999999998,ok,Combined Room 5.xlsx
room_5,2025-09-26,20.9,25.3,23.9,72.0,67,23.1,23.5,69.5,4.400000000000002,ok,Combined Room 5.xlsx
room_5,2025-09-27,22.0,24.2,25.8,44.0,48,23.1,24.450000000000003,46.0,2.1999999999999993,ok,Combined Room 5.xlsx
room_5,2025-09-28,23.3,25.8,23.8,44.0,48,24.55,24.175,46.0,2.5,ok,Combined Room 5.xlsx
room_5,2025-09-29,20.8,25.9,23.8,46.0,48,23.35,23.575000000000003,47.0,5.099999999999998,ok,Combined Room 5.xlsx
room_5,2025-09-30,23.5,24.9,23.8,46.0,47,24.2,24.0,46.5,1.3999999999999986,ok,Combined Room 5.xlsx
room_5,2025-10-01,20.4,25.4,24.5,44.0,46,22.9,23.7,45.0,5.0,ok,Combined Room 5.xlsx
room_5,2025-10-02,20.4,25.8,23.9,46.0,47,23.1,23.5,46.5,5.400000000000002,ok,Combined Room 5.xlsx
room_5,2025-10-03,20.4,25.7,23.5,44.0,47,23.049999999999997,23.275,45.5,5.300000000000001,ok,Combined Room 5.xlsx
room_5,2025-10-04,20.4,26.0,23.6,46.0,47,23.2,23.4,46.5,5.600000000000001,ok,Combined Room 5.xlsx
room_5,2025-10-05,20.9,25.5,23.8,46.0,47,23.2,23.5,46.5,4.600000000000001,ok,Combined Room 5.xlsx
room_5,2025-10-06,20.4,25.0,23.8,47.0,58,22.7,23.25,52.5,4.600000000000001,ok,Combined Room 5.xlsx
room_5,2025-10-07,23.3,24.4,23.6,51.0,58,23.85,23.725,54.5,1.0999999999999979,ok,Combined Room 5.xlsx
room_5,2025-10-08,23.4,24.6,23.6,59.0,64,24.0,23.8,61.5,1.2000000000000028,ok,Combined Room 5.xlsx
room_5,2025-10-09,23.3,24.7,23.1,47.0,37,24.0,23.55,42.0,1.3999999999999986,ok,Combined Room 5.xlsx
room_5,2025-10-10,24.1,25.5,24.5,45.0,46,24.8,24.65,45.5,1.3999999999999986,ok,Combined Room 5.xlsx
room_5,2025-10-11,24.0,25.3,23.8,46.0,45,24.65,24.225,45.5,1.3000000000000007,ok,Combined Room 5.xlsx
room_5,2025-10-12,20.6,25.1,23.9,46.0,47,22.85,23.375,46.5,4.5,ok,Combined Room 5.xlsx
room_5,2025-10-13,20.7,25.8,23.9,44.0,47,23.25,23.575,45.5,5.100000000000001,ok,Combined Room 5.xlsx
room_5,2025-10-14,20.6,26.1,23.8,44.0,40,23.35,23.575000000000003,42.0,5.5,ok,Combined Room 5.xlsx
room_5,2025-10-15,21.0,25.9,23.0,43.0,48,23.45,23.225,45.5,4.899999999999999,ok,Combined Room 5.xlsx
room_5,2025-10-16,21.3,25.1,23.8,49.0,48,23.200000000000003,23.5,48.5,3.8000000000000007,ok,Combined Room 5.xlsx
room_5,2025-10-17,20.9,25.1,24.1,45.0,47,23.0,23.55,46.0,4.200000000000003,ok,Combined Room 5.xlsx
room_5,2025-10-18,21.1,25.2,24.6,45.0,45,23.15,23.875,45.0,4.099999999999998,ok,Combined Room 5.xlsx
room_5,2025-10-19,20.7,25.4,23.9,45.0,48,23.049999999999997,23.474999999999998,46.5,4.699999999999999,ok,Combined Room 5.xlsx
room_5,2025-10-20,20.8,25.4,23.8,58.0,49,23.1,23.450000000000003,53.5,4.599999999999998,ok,Combined Room 5.xlsx
room_5,2025-10-21,23.3,24.6,23.8,51.0,53,23.950000000000003,23.875,52.0,1.3000000000000007,ok,Combined Room 5.xlsx
room_5,2025-10-22,23.4,25.0,23.9,45.0,43,24.2,24.049999999999997,44.0,1.6000000000000014,ok,Combined Room 5.xlsx
room_5,2025-10-23,20.8,25.5,23.9,52.0,48,23.15,23.525,50.0,4.699999999999999,ok,Combined Room 5.xlsx
room_5,2025-10-24,22.5,25.5,24.2,45.0,37,24.0,24.1,41.0,3.0,ok,Combined Room 5.xlsx
room_5,2025-10-25,20.8,25.4,23.8,43.0,48,23.1,23.450000000000003,45.5,4.599999999999998,ok,Combined Room 5.xlsx
room_5,2025-10-26,20.7,26.2,23.9,44.0,47,23.45,23.674999999999997,45.5,5.5,ok,Combined Room 5.xlsx
room_5,2025-10-27,20.6,25.5,24.9,45.0,46,23.05,23.975,45.5,4.899999999999999,ok,Combined Room 5.xlsx
room_5,2025-10-28,24.3,25.8,24.1,46.0,37,25.05,24.575000000000003,41.5,1.5,ok,Combined Room 5.xlsx
room_5,2025-10-29,20.9,25.2,24.3,37.0,34,23.049999999999997,23.674999999999997,35.5,4.300000000000001,ok,Combined Room 5.xlsx
room_5,2025-10-30,23.7,24.4,23.8,33.0,38,24.049999999999997,23.924999999999997,35.5,0.6999999999999993,ok,Combined Room 5.xlsx
room_5,2025-10-31,23.6,24.7,24.1,49.0,64,24.15,24.125,56.5,1.0999999999999979,ok,Combined Room 5.xlsx
